date,press,category,headline,url,text,topics,labels,cnt
2019/05/31,동아일보,정치,자유한국당 이우현 의원직 상실… 정치자금법위반 징역7년 확정,http://news.donga.com/3/all/20190531/95780640/1,"10억 원대의 불법 정치자금을 받은 혐의로 기소된 자유한국당 이우현 의원(경기 용인갑·사진)이 징역 7년형이 확정돼 의원직을 상실했다.대법원 3부(주심 이동원 대법관)는 30일 정치자금법 위반 및 뇌물 수수 혐의 등으로 구속 기소된 이 의원의 상고심에서 징역 7년과 벌금 1억6000만 원을 선고한 원심 판결을 확정했다. 실형이 확정되면서 이 의원은 이날 국회의원직을 잃었다. 정치자금법 위반으로 벌금 100만 원 이상의 형이 확정되면 국회의원직을 상실한다. 이 의원은 2014년 6·4 지방선거에서 전 남양주시의회 의장으로부터 공천 청탁 명목으로 5억5500만 원을 받는 등 지역 정치인과 브로커 19명으로부터 약 11억9000만 원의 불법 정치 자금을 받은 혐의로 구속 기소됐다. 한 사업가로부터 2015년 3월∼2016년 4월 인천국제공항공사 사업 수주 청탁과 함께 1억2000만 원의 뇌물을 받은 혐의도 있다. window.googletag = window.googletag || {cmd: []};googletag.cmd.push(function() {googletag.defineSlot('/1249652/Donga_OSV_Desktop_1x1', [1, 1], 'div-gpt-ad-1595277065244-0').addService(googletag.pubads());googletag.pubads().enableSingleRequest();googletag.pubads().collapseEmptyDivs();googletag.enableServices();});googletag.cmd.push(function() { googletag.display('div-gpt-ad-1595277065244-0'); }); 1심은 “정치자금의 투명성을 확보하고, 민주 정치의 발전을 도모하려는 정치자금법 입법 취지에 정면으로 반하는 행위”라며 이 의원에게 징역 7년과 벌금 1억6000만 원을 선고했다. 2심은 형량은 그대로 유지하면서 1심이 무죄로 본 정치자금 일부를 추가로 인정해 추징금을 6억9200만 원으로 늘렸다.김예지 기자 yeji@donga.com Copyright by dongA.com All rights reserved. $( document ).ready( function() {window.bestPopupObj = Popup( $( '#bestnews_layer' ), {vertical: 'center',/* top, bottom, center */horizontal: 'center',/* left, right, center *///effect: 'slide',/* clip slide blind *///direction: 'left', /* up, down, left, right */duration: 300,//scroll: true} ) ;});","정치, 자금, 의원, 혐의, 확정, 기소, 징역, 직",37,6
2019/05/30,세계일보,"사회,정치",'불법 정치자금' 한국당 이우현 징역 7년 확정…의원직 상실,http://www.segye.com/content/html/2019/05/30/20190530506302.html,"10억대 불법 정치자금 수수 혐의…法 ""정치자금법 입법취지에 어긋나""지역 정치인과 사업가 등으로부터 10억원대 불법 자금을 받은 혐의로 재판에 넘겨진 자유한국당 이우현(62) 의원이 징역 7년을 확정받아 의원직을 상실했다. 대법원 3부(주심 이동원 대법관)는 30일 정치자금법 위반 혐의 등으로 구속기소 된 이 의원의 상고심에서 징역 7년과 벌금 1억6천만원을 선고한 원심 판결을 확정했다. 징역형의 실형이 확정되면서 의원직을 잃었다. 선출직 공무원은 일반 형사사건에서 금고 이상의 형이 확정되면 직(職)을 상실한다. 이 의원은 2014년 6·4 지방선거에서 남양주 시장에 출마하려던 공모 전 남양주시의회 의장으로부터 공천 청탁과 함께 5억5천500만원을 받는 등 19명의 지역 정치인과 사업가들로부터 총 11억8천100만원의 불법 정치자금을 챙긴 혐의로 구속기소 됐다. 2015년 3월부터 2016년 4월까지 사업가 김모씨로부터 철도시설공단과 인천국제공항공사 공사 수주 청탁 등과 함께 1억2천만원의 뇌물을 받은 혐의도 있다. 1·2심은 ""정치자금의 투명성을 확보하고 정치자금과 관련해 부정을 방지해 민주 정치의 발전을 도모하고자 하는 정치자금법의 입법 취지에 정면으로 반하는 행위""라며 징역 7년에 벌금 1억6천만원을 선고했다. 다만 항소심에서는 불법 정치자금 1천만원이 추가로 인정돼 추징금만 6억8천200만원에서 6억9천200만원으로 늘어났다. 이 의원 측이 형이 너무 무겁다며 상고했지만, 대법원은 '적당한 형량'이라며 받아 들이지 않았다.[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","정치, 자금, 의원, 혐의, 불법, 확정, 직, 천만, 천",37,6
2019/05/31,국민일보,"사회,정치",‘불법 정치자금’ 이우현 징역 7년… 의원직 상실,http://news.kmib.co.kr/article/view.asp?arcid=0924081069&code=11131900,"수년에 걸쳐 지역 정치인과 사업가로부터 10억원이 넘는 불법 정치자금을 수수한 혐의로 원심에서 징역 7년이 선고된 이우현(사진) 자유한국당 의원에 대해 대법원이 형을 확정했다. 선출직 공무원이 공직선거법 또는 정치자금법 위반 혐의로 기소돼 벌금 100만원 이상의 형이 확정되면 직(職)을 상실한다.대법원 3부(주심 이동원 대법관)는 30일 정치자금법 위반 혐의 등으로 구속기소된 이 의원에게 징역 7년, 벌금 1억6000만원, 추징금 6억9200만원을 선고한 원심을 확정했다. 이 의원은 2014년 6·4 지방선거 과정에서 공모 전 남양주시의회 의장에게서 공천을 대가로 5억5000만원을 수수한 혐의를 받았다. 또 2015년 3월부터 2016년 4월까지 사업가 김모씨로부터 철도시설공단과 인천국제공항공사 수주 등을 부탁받고 1억2000만원을 챙긴 혐의도 받았다. 이 의원은 공 전 의장과 김씨를 포함해 지역 정치인과 사업가 19명으로부터 43회에 걸쳐 총 11억8100만원의 불법 정치자금을 받은 것으로 조사됐다.1심과 2심은 이 의원의 혐의 대부분을 유죄로 판단했다. 다만 2심은 이 의원이 민모 전 부천시의회 부의장으로부터 받은 1000만원에 대해 추가로 유죄 판단했다. 대법원도 2심 판단이 옳다고 봤다.한편 같은 날 대법원 1부(주심 박정화 대법관)는 공직선거법 위반 혐의로 재판에 넘겨진 이윤행 전남 함평군수에 대해 징역 10개월에 집행유예 2년을 확정했다. 이 군수도 군수직을 상실했다. 이 군수는 2015년 11월부터 12월까지 지인에게 지역신문사 창간을 제안하고 5000만원을 제공한 뒤 군정 비판 기사를 싣게 한 혐의로 재판에 넘겨졌다.이가현 기자 hyun@kmib.co.kr","혐의, 의원, 만, 정치, 자금, 법원, 확정, 심, 군수",37,6
2019/05/30,동아일보,"정치,사회","‘불법 정치자금’ 이우현 한국당 의원, 징역 7년 확정…의원직 상실",http://news.donga.com/3/all/20190530/95767512/2,"불법 정치자금을 수수한 혐의 등으로 재판에 넘겨진 이우현 자유한국당 의원이 징역 7년을 확정받아 의원직을 상실했다. 대법원 3부(주심 이동원 대법관)는 30일 정치자금법 위반, 특정경제범죄가중처벌법상 뇌물 등 혐의로 기소된 이 의원의 상고심에서 징역 7년을 선고한 원심을 확정했다.이 의원은 2014년 지방선거에서 당시 남양주 시장에 출마하려던 공모 전 남양주시의회 의장으로부터 공천 헌금 명목으로 5억5500만원을 받는 등 19명의 지역 정치인과 사업가로부터 총 11억8100만원의 불법 정치자금을 수수한 혐의를 받고 있다.window.googletag = window.googletag || {cmd: []};googletag.cmd.push(function() {googletag.defineSlot('/1249652/Donga_OSV_Desktop_1x1', [1, 1], 'div-gpt-ad-1595277065244-0').addService(googletag.pubads());googletag.pubads().enableSingleRequest();googletag.pubads().collapseEmptyDivs();googletag.enableServices();});googletag.cmd.push(function() { googletag.display('div-gpt-ad-1595277065244-0'); });또한 2015년 3월부터 2016년 4월까지 전기공사업체 A 사 대표 김 모 씨로부터 철도시설공단과 인천국제공항공사 발주 사업 수주 등의 대가로 총 1억2000만원의 뇌물을 수수한 혐의도 있다.1심은 ""권한을 남용해 8000만원 넘는 뇌물을 받았고, 인천공사 등 관련 부당한 영향력을 행사했다""며 징역 7년에 벌금 1억6000만원, 6억8200만원 추징을 선고했다.2심은 일부 혐의를 추가로 유죄로 판단, ""범행 중대성과 위법성, 비난 가능성 등에 비춰 합당한 책임을 묻는 게 불가피하다""며 징역 7년에 벌금 1억6000만원 및 추징금 6억9200만원을 선고했다.대법원도 2심 판단이 옳다고 결론을 내면서 이 의원은 의원직을 상실하게 됐다. 정치자금법을 위반한 국회의원은 징역형 또는 100만원 이상 벌금형을 받아 형이 확정되면 의원직을 상실한다.김소정 동아닷컴 기자 toystory@donga.comCopyright by dongA.com All rights reserved. $( document ).ready( function() {window.bestPopupObj = Popup( $( '#bestnews_layer' ), {vertical: 'center',/* top, bottom, center */horizontal: 'center',/* left, right, center *///effect: 'slide',/* clip slide blind *///direction: 'left', /* up, down, left, right */duration: 300,//scroll: true} ) ;});","의원, 혐의, 만, 정치, 자금, 징역, 확정, 직, 상실",37,6
2019/05/30,국민일보,"정치,사회",‘불법자금’ 이우현 한국당 의원 징역 7년 확정…의원직 상실,http://news.kmib.co.kr/article/view.asp?arcid=0013356442&code=61121311&cp=kd,"10억원대의 불법 정치자금을 받은 혐의로 재판에 넘겨진 이우현(62) 자유한국당 의원이 실형을 확정받고 의원직을 상실했다.대법원 3부(주심 이동원 대법관)는 30일 특정범죄가중처벌 등에 관한 법률 위반(뇌물) 등 혐의로 기소된 이 의원의 상고심에서 징역 7년에 벌금 1억6000만원, 추징금 6억9200만원을 선고한 원심을 확정했다. 국가공무원법상 형사 사건으로 금고 이상 형을 확정받으면 의원직이 상실된다.앞서 1·2심은 ”정치자금의 투명성을 확보하고 정치자금과 관련해 부정을 방지해 민주 정치의 발전을 도모하고자 하는 정치자금법의 입법 취지에 정면으로 반하는 행위”라며 징역 7년에 벌금 1억6000만원을 선고했다.이 의원은 2014년 열린 6회 전국동시지방선거를 앞두고 공명식 전 남양주시의회 의장으로부터 공천헌금 5억5000만원을 받는 등 19명에게서 43차례에 걸쳐 공천헌금과 선거자금 등 명목으로 총 11억 9000여만원을 받은 혐의로 재판에 넘겨졌다.또 2015년 3월부터 다음해 4월까지 보좌관 김모씨를 통해 알게 된 전기공사업체 대표에게서 철도시설공단과 인천공항공사 발주 사업 수주 등 대가로 1억2000만원 상당 뇌물을 받은 혐의도 받고 있다.이영미 기자 ymlee@kmib.co.kr","정치, 자금, 의원, 혐의, 확정",37,6
2019/05/30,세계일보,"정치,사회","'불법 정치자금' 자유한국당 이우현 의원, 징역 7년…의원직 상실",http://www.segye.com/content/html/2019/05/30/20190530506796.html,"불법 정치자금을 받은 혐의를 받고 있는 이우현 자유한국당 의원(62)원이 실형을 확정받아 의원직을 상실했다. 대법원 3부(주심 이동원 대법관)는 30일 특정범죄 가중처벌 등에 관한 법률 위반(뇌물) 등 혐의로 기소된 이 의원의 상고심에서 징역 7년에 벌금 1억6000만원, 추징금 6억9200만원을 선고한 원심을 확정했다고 밝혔다. 앞서 이 의원은 2014년 열린 6회 전국동시지방선거를 앞두고 공명식 전 경기 남양주시의회 의장으로부터 공천헌금 5억5000만원을 받는 등 19명에게서 43차례에 걸쳐 공천헌금과 선거자금 등 명목으로 모두 11억9000만원을 챙긴 혐의로 재판에 넘겨졌다. 이 의원은 2015년 3월부터 이듬해 4월까지 보좌관 김모씨를 통해 알게 된 전기공사 업체 대표에게도 철도시설공단과 인천국제공항공사 발주사업 수주 등의 대가로 1억2000만원 안팎의 뇌물을 받은 혐의도 받았다. 1·2심은 “정치자금의 투명성을 확보하고 정치자금과 관련해 부정을 방지해 민주 정치의 발전을 도모하고자 하는 정치자금법의 입법 취지에 정면으로 반하는 행위”라며 징역 7년에 벌금 1억6000만원을 선고했다. 다만 항소심에서는 불법 정치자금 1000만원이 추가로 인정돼 추징금만 6억8200만원에서 6억9200만원으로 늘어났다. 이에 이 의원 측이 ’형이 너무 무겁다’며 상고했지만, 대법원은 ‘적당한 형량’이라며 받아들이지 않았다. 한편 이번 재판으로 실형이 확정된 이 의원은 국회의원직을 박탈당했다. 신우진 온라인 뉴스 기자 ace5@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","의원, 정치, 자금, 만, 혐의, 확정",37,6
2019/05/31,국민일보,국제,[사설] 안타까운 ‘다뉴브강의 비극’,http://news.kmib.co.kr/article/view.asp?arcid=0924081070&code=11171111,"즐거워야 할 해외여행이 아비규환으로 변했다. 29일(현지시간) 저녁 헝가리 부다페스트의 다뉴브강에서대형 크루즈선이 한국인 여행객 등 34명을 태운 유람선을 추돌, 다수의 사상자가 발생하는 안타까운 사고가 일어났다. 사고 유람선에는 한국인 33명과 현지인 선장 1명이 타고 있었다. 한국인 가운데 7명은 구조됐으나 26명은 사망하거나 실종된 상태다. 정확한 사고 원인과 경위는 보다 세밀한 조사가 이뤄져야 밝혀질 것으로 보이나 악천후에 따른 안전사고일 가능성이 크다. 지난 한 달 동안 헝가리에 비가 많이 내려 다뉴브 강물이 평소보다 많이 불어난 상태였다고 한다. 설상가상 사고 당시 현지에는 천둥과 번개를 동반한 폭우가 내려 유람선 관광에 부적절한 날씨였다. 꼭 이런 날씨에 관광을 강행했어야만 했나 하는 아쉬움이 남는다. 현지에서 구조작업에 어려움을 겪는 이유도 빠른 유속과 낮은 수온 탓이다. 정부는 이날 사고 수습과 사상자 지원을 위해 강경화 외교부 장관을 현지에 급파했다. 앞서 주헝가리 대사관은 사고 인지 즉시 현장대책반을 구성하고 영사를 파견했다. 문재인 대통령의 신속한 구조 지시가 있었고, 정부는 강 장관을 단장으로 한 재외국민보호대책본부를 구성했다. 강원도 산불 때와 마찬가지로 이번에도 정부 대응이 적절했다는 평가가 많다. 세월호 학습효과다.실종자 구조와 사고 수습이 우선이다. 정부는 헝가리 정부와 긴밀한 협조를 통해 우리 국민의 불편함이 없도록 최선을 다해야 한다. 아울러 사망자 유족 및 실종자 가족이 현장을 지켜볼 수 있도록 최대한 지원을 아끼지 말아야 할 것이다. 정치권의 역할도 중요하다. 여야가 정쟁을 멈추고 위로의 인사와 함께 신속한 구조를 한목소리로 강조하고 나선 건 바람직하다. 정부에만 맡길 게 아니라 국회 차원에서 뒷받침할 건 없는지 살펴볼 필요가 있다.해외여행 3000만명 시대다. 사고는 때와 장소를 가리지 않고 일어난다. 재외국민 보호는 국가의 당연한 의무이나 국가가 모든 걸 책임지지 못한다. 그걸 기대해서도 안 된다. 사고를 막기 위해서는 스스로 안전을 지키려는 의식이 무엇보다 중요하다.","사고, 정부, 구조, 현지, 헝가리, 한국인, 유람선, 거",36,15
2019/05/30,국민일보,국제,“저 큰 배가 설마 했는데 ‘쿵’…아래층 못 빠져나왔을 것”,http://news.kmib.co.kr/article/view.asp?arcid=0013357175&code=61121211&cp=kd,"헝가리 부다페스트 다뉴브강에서 한국인 관광객 등이 탑승한 유람선 '하블레아니'가 침몰해 구조대가 다뉴브강 둑에서 수색작업을 하고 있다. AP 뉴시스헝가리 부다페스트 다뉴브강에서 발생한 ‘유람선 침몰 사고’는 관광을 마치고 돌아오던 사고 유람선과 막 출발한 대형 크루즈선이 추돌하며 벌어진 것으로 알려졌다.30일 여행사 참좋은여행에 따르면 구조자 중 한 명은 “한국인 탑승객들을 태운 유람선 허블레아니호는 1시간가량 유람을 마치고 돌아오는 길이었고, 막 출발한 바이킹 크루즈라는 대형 배가 유람선을 추돌해 침몰했다”고 증언했다. 정박장에 거의 도착한 선박을 막 출항하는 크루즈가 뒤에서 ‘쿵’ 하고 받았다는 것이다. 여행사 관계자는 “구조자가 직접 증언해 확실한 내용일 것”이라고 밝혔다.구조된 한국인 관광객의 통역을 돕고 있는 현지 교민도 이날 연합뉴스에 “구조된 사람 중 한 분은 ‘큰 유람선이 오는데 설마 우리를 (들이)받을까’ 생각했는데 두 배가 부딪히고 전복이 됐다고 한다”고 말했다.교민은 또 “갑판에 나와 있던 탑승객들은 수영을 해서 빠져나올 수 있었으나, 아래층에 있던 탑승객 중 상당수는 침몰하는 유람선 밖으로 나오기 어려웠을 것으로 보인다”고 전했다.현지 기상정보 전문 제공업체 ‘이디오켑(Időkép)’이 공개한 유람선 침몰 사고 영상 캡처본. 이디오켑 홈페이지헝가리 매체와 인터뷰한 현지 목격자는 “밤 10시가 채 안된 시간 갑자기 하블레아니호가 뒤집혔으며, 이후 빠르게 가라앉았다”고 증언한 바 있다.선박 운항사 대변인도 현지매체에 “유람선이 몇 초 만에 가라앉았다. 배에 구명조끼가 있었지만 승객과 승무원이 이를 챙길 수 있었을지 의문”이라고 말했다. 이어 “배가 너무 빠르게 침몰해 경보를 발령할 수도 없었다”고 전했다.여행사 측은 사고수습 및 대책 강구를 위해 이날 오후 1시쯤 여행사 부사장 포함 14명의 직원을 현지로 파견했다고 전했다. 아울러 여행객 가족은 현지로 이동할 준비를 하고 있는 것으로 확인됐다.현지 당국은 구조 작업을 진행하면서 자세한 사고 경위를 조사하고 있다. 사고 현장에선 헝가리 차관급 인사가 구조 작업을 지휘 중인 것으로 파악됐다.유람선에는 한국인 33명과 현지인 2명 등 총 35명이 탑승한 것으로 확인됐다. 여행객은 지난 25일 출발한 참좋은여행의 ‘발칸 2개국·동유럽 4개국’ 프로그램 고객들로, 승객 대부분은 40~50대이고, 최고령자는 1947년생(72세), 60대는 13명인 것으로 파악됐다.정부는 문재인 대통령의 지시에 따라 강경화 외교부 장관을 본부장으로 하는 중앙재난안전대책본부(중대본)를 구성하고 상황 관리에 돌입했다. 또 헝가리 현지에 외교부, 소방청 등이 참여하는 정부 합동 신속대응팀을 급파했다.백승연 인턴기자","유람선, 현지, 침몰, 사고, 구조, 헝가리, 한국인, 여행사, 다뉴브강, 작업",36,15
2019/05/30,세계일보,국제,헝가리서 한국인 관광객 30여명 탄 유람선 침몰…7명 사망,http://www.segye.com/content/html/2019/05/30/20190530502996.html,"외교부 ""7명 구조·19명 실종""헝가리에서 한국인 관광객들이 탄 유람선이 침몰해 7명이 숨지는 사고가 났다.로이터통신과 헝가리 현지 언론에 따르면 29일(현지시간) 저녁 10시께 부다페스트 다뉴브강을 운항하던 '하블라니'(헝가리어로 '인어') 유람선이 헝가리 의회 근처에서 다른 유람선과 충돌한 뒤 전복됐다.뒤집힌 배는 당시 비가 많이 내린 탓에 급류에 휘말려 매우 빠른 속도로 가라앉았다.침몰한 유람선에는 한국인 관광객 33명과 헝가리인 승무원 2명 등 모두 35명이 타고 있었다고 우리 외교부와 헝가리 국영방송이 전했다.이들은 국내 여행사 '참좋은여행' 패키지 투어를 하던 한국인 관광객들로 확인됐다. 여행사 측은 자사 인솔자를 포함해 모두 31명이 탑승했다고 밝혔다.현지 경찰은 이 사고로 7명이 숨지고 14명이 구조됐다고 밝혔다. 3명이 사망하고 16명이 실종됐다는 사고 직후 발표에서 사망자가 늘어난 것이다.우리 외교부는 한국인 관광객 33명 중 7명이 사망하고 7명이 구조됐으며, 실종자 19명에 대한 구조 작업이 진행 중이라고 밝혀, 정확한 사망·실종자 숫자 등은 최종 확인되지는 않고 있는 상황이다.구조된 탑승객 중 한 명은 의식불명 상태로 발견됐다가 현재는 의식을 회복한 것으로 알려졌다.외신들에 따르면 현장에는 소방선과 응급차 등이 수십 대 출동해 구조와 수색 작업을 벌이고 있으나, 폭우로 물살이 빨리 작업에 어려움을 겪고 있다. 현재 다뉴브강의 수온은 10∼12도에 불과하다고 구조대원들이 전했다.영국 일간 가디언의 기자 션 워커는 트위터에 구조대원들의 사진을 올리고 ""부다페스트 다뉴브강에서 오늘 밤 배가 가라앉았다. 궂은 날씨다""라며 ""구조와 수색이 진행 중이다. 일부 탑승자는 급류 때문에 몇 마일 하류에서 발견됐다""고 적었다.주헝가리 한국대사관도 현장대책반을 구성하고 영사를 현장에 급파, 헝가리 당국과 협력해 피해 상황을 파악하고 병원에 후송된 부상자들에 대한 영사 조력을 제공하고 있다.침몰한 하블라니 유람선의 소유 회사인 파노라마 덱은 이 배가 길이 27ｍ의 이중갑판 선박으로 최대 60명을 태울 수 있다고 밝혔다.회사 측은 MTI 통신에 ""모든 수단을 동원하고 있다. 사람의 목숨을 지켜야 한다""라고 말했다.하블라니 유람선은 2003년 운항을 시작했으며, 정기적으로 유지·보수를 받았다고 회사 측은 설명했다.[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","구조, 헝가리, 유람선, 한국인, 관광객, 외교부, 침몰, 사고, 현지, 다뉴브강",36,15
2019/05/30,세계일보,국제,"침몰한 헝가리 유람선, 폭우에 구조 난항…2마일 떠내려간 승객도",http://www.segye.com/content/html/2019/05/30/20190530505841.html,"29일(현지시간) 밤 9시쯤 헝가리 부다페스트 다뉴브강에서 발생한 한국인 관광객 유람선 침몰사고로 최소 7명이 사망한 것으로 알려졌다. 한국인 승객 33명이 타고 있던 유람선에서 강에 빠진 14명이 구조됐고 이 중 절반이 숨졌다. 가디언 등 외신에 따르면 사고 현장은 현재 폭우가 쏟아져 강물이 불어나고 물살도 거세 구조 작업에 난항을 겪고 있다. 구조 작업 중인 관계자는 물살이 너무 세 부다페스트시를 벗어난 다뉴브강 하류에서 발견된 이들이 있었을 정도라고 전했다. 사고 현장에서 2마일 가까이 떠내려간 채 구조된 승객도 있었다. 수색이 계속되는 가운데 구조된 승객 몇 명은 근처 병원으로 옮겨져 저체온증 등으로 치료를 받고 있다. 한 헝가리 구조대원이 현지 매체에 전한 바에 따르면 사고 당시 다뉴브강 온도는 섭씨 10∼12도에 불과했다. 유람선은 굵은 빗줄기 속에 야간 운항을 하다 헝가리 의회 근처에서 더 큰 선박과 충돌해 전복된 뒤 완전히 가라앉은 것으로 전해졌다. 이날 오후부터 사고 직전까지 천둥번개와 폭우가 내내 쏟아지면서 피해가 커진 것으로 보인다. 한국 여행사의 패키지여행 상품이었던 만큼 가족과 친척 단위의 관광객들이 주로 사고를 당한 것으로 전해졌다. 3개 병원으로 분산 후송된 사고 피해자들을 돕고 있는 한 현지교민에 따르면 배가 뜰 당시엔 비가 많이 오지 않았지만 곧 물이 많이 불어난 것으로 보인다. 그가 구조 승객에게 들은 바로는 ‘큰 유람선이 오는데 설마 우리를 받을까’라고 생각하던 차에 두 배가 부딪히며 전복됐다. 이 승객은 살기 위해 필사적으로 수영을 해 다른 유람선에 구조됐다.  침몰한 헝가리 유람선 ‘허블레아니’(헝가리어로 ‘인어’)는 길이 27ｍ의 소형 선박이다. 최대 탑승인원은 60명이며, 관광용 크루즈로 이용될 때는 45명이다. 파노라마 덱(Panorama Deck)이라는 회사가 보유한 12척의 유람선 중 가장 작은 선박 중 하나로 알려졌다. 회사 측은 허블레아니가 2003년 운항을 시작했으며 이번 사고가 기술적 문제일 가능성은 희박하다고 현지 방송에 밝혔다. 정기적으로 유지·보수를 받았으며 기술 결함 관련 정보는 없었다는 설명이다. 회사 대변인은 CNN 방송에 “침몰 이유는 확인되지 않는다. 평범한 날이었고 통상적인 운항을 하고 있었다”며 “매일 수천 명의 관광객을 담당하고 있는데 이번 사건과 같은 일이 일어날 것이라는 조짐은 없었다”고 말했다. 정지혜 기자 wisdom@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","구조, 사고, 유람선, 헝가리, 승객, 현지, 다뉴브강, 관광객, 침몰",36,15
