date,press,category,headline,url,text,topics,labels,cnt
2019/02/28,국민일보,사회,"승리, 마약 1차 조사 “음성 반응”…모발 검사는 1~2주 뒤",http://news.kmib.co.kr/article/view.asp?arcid=0013104862&code=61121111&cp=kd,"그룹 빅뱅 멤버 승리(본명 이승현)가 28일 오전 서울 종로구 서울지방경찰청에서 조사를 받고 나서며 취재진의 질문에 답변하고 있다. 뉴시스경찰에 자진출두해 밤샘 조사를 받은 빅뱅 승리의 마약 1차 시약 조사 결과, 음성 반응이 나왔다.승리의 변호인은 28일 “경찰에 따르면 현장 1차 조사 결과 문제가 없는 음성이 나왔다”고 밝혔다. 그는 “모발에서는 2~3년 전 기록까지 나온다고 했다. 국립과학수사연구원에 넘겼으니 1~2주 뒤 결과가 나오면 경찰 발표가 있을 것 같다”고 설명했다.이어 “성접대 가짜뉴스 대해 가장 심도 있는 조사를 받았고 경찰유착 등 버닝썬 관련 논란에 대해서도 조사를 받았다”며 “많은 의혹 부분에 대해 곧 진실이 밝혀질 것”이라고 덧붙였다.승리는 27일 오후 9시 서울 종로구 서울지방경찰청에 자진 출석해 8시간 30분가량 조사를 받고 이튿날 새벽 귀가했다. 승리는 조사 내용을 묻는 취재진의 질문에 “저와 관련한 모든 의혹에 대한 조사를 마쳤다”며 “마약 같은 부분은 마약수사대에서 원하는 모든 조치를 했다”고 답했다.이어 “각종 논란과 의혹들에 대해 많은 분이 화가 나 계시지만 모든 의혹이 하루빨리 밝혀질 수 있게 최선을 다해 수사를 받겠다”며 “조사 결과를 지켜봐 주면 좋겠다. 언제든 다시 부르면 조사에 성실히 임하겠다”고 밝혔다.승리가 사내 이사로 있던 강남 클럽 버닝썬은 현재 폭행 및 경찰유착, 마약 유통, 성범죄 등 각종 의혹이 불거진 상태다. 여기에 승리를 둘러싸고 ‘성접대 카톡(카카오톡)’ 의혹까지 추가로 제기됐다. 26일 SBS funE는 “승리가 외국인 투자자들 상대로 성접대를 하려고 했다”고 보도해 큰 파장이 일었다.강문정 인턴기자","조사, 승리, 의혹, 경찰, 서울, 마약, 결과, 접대",28,16
2019/02/28,국민일보,사회,"마약·性접대 의혹 승리, 경찰 출두… “모발검사 응할 것”",http://news.kmib.co.kr/article/view.asp?arcid=0924064651&code=11131200,"해외 투자자 성접대 의혹 등을 받는 그룹 ‘빅뱅’의 승리(본명 이승현·29)가 경찰에 출두해 조사를 받았다. 승리는 27일 오후 9시쯤 서울 종로구 서울경찰청사에 나타났다. 자신의 성접대 의혹을 내사 중인 서울경찰청 광역수사대 조사를 받기 위해서였다. 검은 정장 차림으로 등장한 승리는 ‘성접대 의혹과 버닝썬 마약유통을 인정하느냐’는 취재진 질문에 “오늘 오전 저에 대한 엄중한 수사를 촉구하는 탄원서를 제출했다”고 운을 뗐다. 이어 “이번 논란과 수많은 의혹으로 많은 분께 심려를 끼쳐드려 다시 한 번 죄송하다”며 “하루빨리 모든 것들이 진상규명될 수 있도록 조사에 임하겠다”고 덧붙였다. 아울러 마약투약 의혹과 관련해 ‘모발검사에 응할 계획이냐’는 질문에는 “예, 할 겁니다”라고 답했다. 경찰은 이날 밤늦게까지 클럽 버닝썬의 사내이사를 지낸 승리를 상대로 성접대 의혹과 마약투약 등 그간 불거진 의혹 전반에 대해 조사를 벌였다. 앞서 한 연예매체는 승리가 서울 강남 클럽들을 각종 로비 장소로 쓰고, 해외 투자자들에게 성접대까지 하려 했다는 의혹을 제기했다. 그 근거로 2015년 12월 승리가 설립을 준비하던 투자업체 유리홀딩스 유모 대표, 직원 김모씨 등과 성접대를 암시하는 대화를 나눈 카카오톡을 공개했다. 논란이 불거지자 경찰은 성접대 의혹에 대해 내사에 착수했다. 이에 승리는 소속사를 통해 경찰 조사에 적극 협조하겠다는 의사를 밝혔다. 권중혁 기자 green@kmib.co.kr","의혹, 접대, 승리, 조사, 경찰, 성, 마약",28,16
2019/02/28,동아일보,"사회,국제",빅뱅 승리 경찰 자진출석 “모발검사 받겠다”,http://news.donga.com/3/all/20190228/94326779/1,서울 강남의 유명 클럽 ‘버닝썬’ 이사를 지낸 아이돌그룹 ‘빅뱅’ 멤버 승리(본명 이승현·29)가 자신의 ‘성 접대 의혹’ 등에 대한 조사를 받기 위해 27일 경찰에 자진 출석했다. 전날 한 연예매체의 보도로 ‘성 접대 의혹’이 불거진 지 하루 만이다. 승리는 경찰 출석에 앞선 이날 오전 소속사인 YG엔터테인먼트를 통해 알린 입장문에서 “자진 출두해 정밀 마약 검사 및 모든 관련 의혹들에 대한 경찰 수사에 적극 협조하겠다”는 뜻을 밝혔다. 승리는 이날 오후 9시경 변호인과 함께 서울 종로구 서울지방경찰청 광역수사대에 나와 조사를 받았다. 검은색 양복과 넥타이 차림의 승리는 조사를 받으러 건물 안으로 들어가기 전 “오늘 오전에 저에 대한 엄정한 수사를 촉구하는 탄원서를 경찰에 제출했다”며 “진상이 규명될 수 있도록 성실히 조사에 임하겠다”고 말했다. 승리는 (마약 투약 의혹과 관련해) ‘모발 검사에 응할 예정이냐’는 기자 질문에 짧게 “네”라고 대답했다.승리의 성 접대 의혹은 26일 한 연예매체의 보도로 불거졌다. 이 매체는 승리가 2015년 12월 6일 카카오톡 단체 대화방에서 외국인 투자자 일행을 위해 성 접대를 준비하면서 주고받은 것처럼 보이는 메시지를 공개했다. YG엔터테인먼트는 “승리에 대해 제기된 의혹들이 허위 사실로 밝혀지면 고소 고발을 통한 모든 법적 대응을 준비하겠다”고 밝혔다. 경찰은 성 접대와 마약 투약 등 승리에게 제기된 각종 의혹에 대해 조사한 것으로 알려졌다.구특교 기자 kootg@donga.com Copyright by dongA.com All rights reserved.,"승리, 의혹, 접대, 조사, 경찰, 서울, 매체, 마약",28,16
2019/02/28,서울신문,사회,‘성접대·마약 의혹’ 승리 경찰 출석 “모발 조사 응할 것”,http://www.seoul.co.kr/news/newsView.php?id=20190228016016,"광수대, SNS 언급된 관련자 전반 파악버닝썬 직원·김무성 사위 마약 투약 전력 “前경찰 강모씨, 뇌물 지시” 진술도 확보그룹 빅뱅 멤버인 승리(본명 이승현·29)의 성접대 의혹까지 불거진 서울 강남의 유명 클럽 ‘버닝썬’에 대한 수사가 속도를 내고 있다.승리는 27일 밤 서울경찰청 광역수사대에 자진 출두해 “이번 사건으로 심려를 끼쳐드려 죄송하다”면서 “하루빨리 모든 의혹에 대해 진상 규명할 수 있도록 성실하게 조사에 임할 것이며 경찰의 모발 조사에도 응할 것”이라고 말했다.경찰은 승리 등 성접대를 암시하는 카카오톡 대화에 이름이 오른 관련자들을 파악하며 불거진 의혹 전반을 들여다보고 있다. 앞서 인터넷 매체 SBS funE는 승리가 서울 강남 클럽들을 각종 로비 장소로 이용하고 투자자들에게 성접대까지 하려 했다는 의혹을 보도했다.경찰은 승리가 버닝썬의 사내이사로 재직한 점을 감안해 실제 경영에 관여했는지, 마약 유통이나 성범죄 등 불법 행위를 알았는지 등을 캐물을 방침이다. 승리의 마약 투약 여부에 대한 조사도 이뤄질 것으로 보인다. 버닝썬은 마약 유통 및 투약, 이를 이용한 성범죄가 빈번하다는 의혹을 받는다.실제 이문호 버닝썬 대표는 일부 약물에 대한 양성 반응이 나왔으며, 영업사장 한모씨는 일명 해피벌룬(마약풍선)과 관련한 혐의로 수사를 받고 있다. 게다가 다수의 마약류를 투약·소지한 혐의로 지난 18일 구속된 버닝썬 직원 조모씨는 과거 김무성 의원의 사위 이모(42)씨에게도 마약을 판매하고 함께 투약한 전력이 있는 것으로 파악됐다. 서울동부지법은 2015년 2월 김 의원의 사위 이씨에게 징역 3년에 집행유예 4년을 선고했다. 이씨는 2011년 12월부터 2014년 6월까지 15차례에 걸쳐 코카인, 필로폰, 엑스터시 등을 투약한 혐의로 재판에 넘겨졌다. 당시 이씨에 대해 집행유예 판결이 나오고 검찰은 항소를 포기해 봐주기 논란이 일기도 했다.한편 경찰은 버닝썬과 강남서 관할 경찰관들의 유착 의혹에 대해서도 관련자들을 잇따라 소환하고 있다. 경찰은 미성년자 출입 사건 무마 의혹과 관련해 유착 고리로 지목된 전직 경찰관 강모(44)씨의 조폭 출신 부하직원 이모씨를 다시 불러 조사했다. 앞서 경찰은 이씨를 조사하는 과정에서 ‘(강씨로부터) 지시를 받고 경찰관 2명에게 230만원을 전달했다’는 취지의 진술을 확보한 것으로 전해졌다. 또 이씨가 이모(46) 버닝썬 공동대표로부터 2000만원을 건네받아 이를 6개 계좌에 나눠 송금한 사실도 확인했다. 경찰은 이 계좌의 소유주가 경찰관 본인 또는 차명 계좌인지 들여다보고 있다. 경찰은 강씨에 대한 구속영장을 재신청할 방침이다.이하영 기자 hiyoung@seoul.co.kr홍인기 기자 ikik@seoul.co.kr","버닝썬, 경찰관, 마약, 경찰, 의혹, 모, 승리, 투약, 강, 조사",28,16
2019/02/27,국민일보,사회,"[영상] ‘성접대 의혹’ 승리, 밤 9시 경찰 출두 “모발검사 할 것”",http://news.kmib.co.kr/article/view.asp?arcid=0013102422&code=61121111&cp=kd,"최민석 기자마약유통 및 해외 투자자 성접대 의혹을 받는 그룹 ‘빅뱅’의 승리가 경찰에 자진 출두해 조사를 받고 있다.서울경찰청 광역수사대는 27일 오후 9시쯤 승리를 비공개 소환했다고 밝혔다. 경찰은 성접대 의혹 등 그간 불거진 의혹 전반을 조사할 예정이다.검은 정장차림으로 등장한 승리는 “많은 분들께 심려끼쳐드려 죄송하다”며 “성실하게 조사에 임하겠다”고 말했다. 승리는 “오늘 오전에 저에 대한 엄중한 수사 촉구하는 탄원서 제출했다”며 “이번 논란과 수많은 의혹들로 많은 분들게 심려를 끼쳐드리고, 많은 분들을 화나게 하고 심란하게 해서 다시 한번 죄송하다”고 말했다. 이어 “하루 빨리 모든 것들이 진상 규명 될수있도록 조사 임하겠다”고 말했다. 마약투약 의혹과 관련해 ‘모발검사에 응할 계획’이냐는 취재진 질문에 “예 할 겁니다”라고 답했다.앞서 한 연예매체는 전날 승리가 서울 강남 클럽들을 각종 로비 장소로 쓰고, 투자자들에게 성 접대까지 하려 했다는 의혹을 제기했다. 그 근거로 2015년 12월 승리가 설립을 준비하던 투자업체 유리홀딩스 유모 대표, 직원 김모씨 등과 성 접대를 암시하는 대화를 나눈 카카오톡을 공개했다. 논란이 불거지자 경찰은 성 접대 의혹에 대해 내사에 착수했다.승리는 소속사를 통해 경찰조사에 적극적으로 협조하겠다는 의사를 밝혔다. 승리의 소속사 YG엔터테인먼트는 이날 입장문에서 “승리는 미비하지만 하루라도 빨리 해당 수사기관에 자진 출두해 정밀 마약 검사 및 본인과 관련된 모든 의혹들에 대하여 경찰 수사에 적극적으로 협조하고 싶다는 의견을 전달했다”며 “만약 (관련 의혹들이) 허위 사실로 밝혀질 경우 공식 경찰 수사 요청은 물론 고소·고발을 통한 모든 법적 대응을 할 계획”이라고 덧붙였다.이와 관련해 경찰 관계자는 “승리가 경찰에서 출석 요구를 하면 응하겠다는 입장이었다”며 “빠른 시일 내에 출석하도록 승리 측과 조율 중”이라고 밝힌 바 있다.권중혁 기자 green@kmib.co.kr","승리, 의혹, 경찰, 접대, 조사, 수사, 관련, 마약, 분",28,16
2019/02/27,서울신문,사회,승리 “모발 조사 성실하게 임할 것” 경찰 자진출두…‘버닝썬’ 수사 속도,http://www.seoul.co.kr/news/newsView.php?id=20190227500223,"그룹 빅뱅 멤버인 승리(본명 이승현·29)의 성접대 의혹까지 불거진 서울 강남의 유명 클럽 ‘버닝썬’에 대한 수사가 속도를 내고 있다.승리는 27일 밤 서울경찰청 광역수사대에 자진 출두해 “이번 사건으로 심려를 끼쳐드려 죄송하다”면서 “하루빨리 모든 의혹에 대해 진상 규명할 수 있도록 성실하게 조사에 임할 것이며 경찰의 모발 조사에도 응할 것”이라고 말했다.경찰은 승리 등 성접대를 암시하는 카카오톡 대화에 이름이 오른 관련자들을 파악하며 불거진 의혹 전반을 들여다보고 있다. 앞서 인터넷 매체 SBS funE는 승리가 서울 강남 클럽들을 각종 로비 장소로 이용하고 투자자들에게 성접대까지 하려 했다는 의혹을 보도했다.경찰은 승리가 버닝썬의 사내이사로 재직한 점을 감안해 실제 경영에 관여했는지, 마약 유통이나 성범죄 등 불법 행위를 알았는지 등을 캐물을 방침이다. 승리의 마약 투약 여부에 대한 조사도 이뤄질 것으로 보인다. 버닝썬은 마약 유통 및 투약, 이를 이용한 성범죄가 빈번하다는 의혹을 받는다.실제 이문호 버닝썬 대표는 일부 약물에 대한 양성 반응이 나왔으며, 영업사장 한모씨는 일명 해피벌룬(마약풍선)과 관련한 혐의로 수사를 받고 있다. 게다가 다수의 마약류를 투약·소지한 혐의로 지난 18일 구속된 버닝썬 직원 조모씨는 과거 김무성 의원의 사위 이모(42)씨에게도 마약을 판매하고 함께 투약한 전력이 있는 것으로 파악됐다. 서울동부지법은 2015년 2월 김 의원의 사위 이씨에게 징역 3년에 집행유예 4년을 선고했다. 이씨는 2011년 12월부터 2014년 6월까지 15차례에 걸쳐 코카인, 필로폰, 엑스터시 등을 투약한 혐의로 재판에 넘겨졌다. 당시 이씨에 대해 집행유예 판결이 나오고 검찰은 항소를 포기해 봐주기 논란이 일기도 했다.한편 경찰은 버닝썬과 강남서 관할 경찰관들의 유착 의혹에 대해서도 관련자들을 잇따라 소환하고 있다. 경찰은 미성년자 출입 사건 무마 의혹과 관련해 유착 고리로 지목된 전직 경찰관 강모(44)씨의 조폭 출신 부하직원 이모씨를 다시 불러 조사했다. 앞서 경찰은 이씨를 조사하는 과정에서 ‘(강씨로부터) 지시를 받고 경찰관 2명에게 230만원을 전달했다’는 취지의 진술을 확보한 것으로 전해졌다. 또 이씨가 이모(46) 버닝썬 공동대표로부터 2000만원을 건네받아 이를 6개 계좌에 나눠 송금한 사실도 확인했다. 경찰은 이 계좌의 소유주가 경찰관 본인 또는 차명 계좌인지 들여다보고 있다. 경찰은 강씨에 대한 구속영장을 재신청할 방침이다.이하영 기자 hiyoung@seoul.co.kr 홍인기 기자 ikik@seoul.co.kr","의혹, 버닝썬, 승리, 경찰, 마약, 조사, 모, 투약, 강, 경찰관",28,16
2019/02/28,중앙일보,"사회,국제","승리, 밤샘 조사 후 귀가…“언제든 다시 부르면 성실히 임하겠다”",https://news.joins.com/article/olink/22990215,"투자자 성접대 의혹을 받는 ‘빅뱅’의 승리(본명 이승현·29)가 경찰에 출석해 8시간 30분가량 조사를 받고 28일 오전 귀가했다.   서울지방경찰청 광역수사대는 전날 오후 9시쯤부터 승리를 피내사자 신분으로 불러 조사한 뒤 이날 오전 5시 31분쯤 돌려보냈다. 승리는 경찰이 지난 26일 내사에 착수한 지 하루 만에 경찰에 자진 출석했다.   승리는 조사를 마친 뒤 기자들에게 “저와 관련된 모든 의혹에 대해 조사를 마쳤다”며 “마약 같은 부분은 마약수사대에서 원하는 모든 조치를 했다”고 밝혔다.   이어 “각종 논란으로 인해 많은 분들이 화가 나 계시지만, 모든 의혹이 하루빨리 밝혀질 수 있도록 최선을 다해 조사받겠다”며 “언제든지 다시 불러주시면 조사에 성실히 임하겠다”고 말했다.   그는 “버닝썬 실소유주 의혹·성매매 알선 혐의를 인정하느냐” 등 이어진 질문에는 답하지 않은 채 대기 중이던 차량에 올라 경찰서를 빠져나갔다.   경찰은 이날 성접대 의혹 외에도 승리가 사내이사로 재직했던 클럽 ‘버닝썬’ 논란과 관련, 그가 경영에 관여했는지, 각종 불법 행위를 알면서도 묵인했는지를 조사한 것으로 전해졌다. 또 경찰은 마약 투약 여부를 밝히기 위해 승리의 소변과 머리카락을 채취했으며 국립과학수사연구원에 정밀 분석을 의뢰할 방침이다.   김은빈 기자 kim.eunbin@joongang.co.kr","조사, 승리, 의혹, 경찰, 분, 마약",28,16
2019/02/28,국민일보,"사회,국제",[영상] 8시간 30분 경찰 조사받은 승리가 귀가하며 한 말,http://news.kmib.co.kr/article/view.asp?arcid=0013103351&code=61121211&cp=kd,"국민일보 DB그룹 빅뱅의 멤버 승리가 8시간이 넘는 고강도 경찰 조사를 받고 귀가했다. 그는 마약수사대에서 원하는 모든 조치에 모두 응했으며 언제든 다시 부르면 조사에 임하겠다고 밝힌 뒤 대기하고 있던 차량에 올랐다.승리는 27일 오후 9시쯤 서울경찰청 광역수사대에 자진 출석해 자신의 사업 투자자들에게 ‘성 접대’를 하고 마약 유통 및 투약했다는 의혹에 대해 조사를 받았다. 조사는 자정이 훌쩍 넘은 28일 오전 5시30분쯤 끝났다.인터넷 포털사이트에서는 영상이 보이지 않을 수 있습니다. 이 링크에서 확인하세요.8시간 30분 동안 이어진 고강도 조사를 받은 승리는 다소 지친듯한 모습으로 취재진 앞에 섰다. 그는 어떤 조사를 받았냐는 취재진의 질문에 “나와 관련된 모든 의혹에 대해 조사를 받았다”며 “마약 같은 부분은 마약수사대에서 원하는 모든 조치를 했다”고 답했다.“각종 논란과 의혹들에 대해 많은 분이 화가 나 계시지만 모든 의혹이 하루빨리 밝혀질 수 있게 최선을 다해 수사를 받겠다”고 한 승리는 “조사 결과를 지켜봐 주면 좋겠다. 언제든 다시 부르면 조사에 성실히 임하겠다”고 말했다. 이후 쏟아진 취재진의 질문엔 답변하지 않고 대기하고 있던 차량에 올라 청사를 빠져나갔다.앞서 승리는 경찰에 출석 당시 “많은 분께 심려 끼쳐 드려 죄송하다. 성실히 조사에 임하겠다”며 고개를 숙였다. 그러면서도 승리는 “오늘 오전 나에 대한 엄중한 수사를 촉구하는 탄원서를 제출했다”며 “마약 투약 의혹과 관련해 모발 검사에 응할 계획”이라고 말했었다.한편 승리는 최근 사내이사로 재직했던 강남 클럽 버닝썬이 고객 폭행, 마약류를 이용한 여성 고객 성폭력 의혹에 휩싸이며 논란의 중심에 섰다. 이후 투자자 성 접대, 해피벌룬 흡입 의혹까지 불거지면서 사건이 일파만파로 커졌다.결국, 승리는 소속사 YG엔터테인먼트를 통해 “경찰에 자친 출석해 소변 및 모발 검사를 요청할 예정”이라며 “그간의 의혹에 대해 성실히 조사받고 언제든 부르면 추가 조사를 받을 것”이라는 입장을 밝혔다. 아울러 “관련 의혹들이 허위 사실로 밝혀질 경우 공식 경찰 수사 요청은 물론 고소·고발을 통한 모든 법적 대응을 할 계획”이라고 덧붙였다.천금주 기자 juju79@kmib.co.kr					더 보기","조사, 의혹, 승리, 마약, 경찰, 분, 언제, 출석, 취재진, 관련",28,16
2019/02/27,동아일보,"사회,국제","‘빅뱅’ 승리, ‘성 접대 의혹’ 등 조사받기 위해 경찰에 자진 출석",http://news.donga.com/3/all/20190227/94325921/1,서울 강남의 유명 클럽 ‘버닝썬’ 이사를 지낸 아이돌그룹 ‘빅뱅’ 멤버 승리(본명 이승현·29)가 자신의 ‘성 접대 의혹’ 등에 대한 조사를 받기 위해 27일 경찰에 자진 출석했다. 전날 한 연예 매체의 보도로 ‘성 접대 의혹’이 불거진 지 하루 만이다. 승리는 경찰 출석에 앞선 이날 오전 소속사인 YG엔터테인먼트를 통해 알린 입장문에서 “자진 출두해 정밀 마약 검사 및 모든 관련 의혹들에 대한 경찰 수사에 적극적으로 협조하겠다”는 뜻을 밝혔다. 승리는 이날 오후 9시경 변호인과 함께 서울 종로구 서울지방경찰청 광역수사대로 나와 조사를 받았다. 검정색 양복과 넥타이 차림의 승리는 조사를 받으러 건물 안으로 들어가기 전 “오늘 오전에 저에 대한 엄정한 수사를 촉구하는 탄원서를 경찰에 제출했다”며 “진상이 규명될 수 있도록 성실히 조사에 임하겠다”고 말했다. 승리는 (마약 투약 의혹과 관련해) ‘모발 검사에 응할 예정이냐’는 기자 질문에 짧게 “네”라고 대답했다.승리의 성 접대 의혹은 26일 한 연예 매체의 보도로 불거졌다. 이 매체는 승리가 2015년 12월 6일 카카오톡 단체 대화방에서 외국인 투자자 일행을 위해 성 접대를 준비하면서 주고받은 것처럼 보이는 메시지를 공개했다. 이런 보도가 나오자 YG엔터테인먼트는 곧바로 “조작된 문자메시지로 사실이 아니다”며 강하게 부인했다. YG엔터테인먼트는 27일에도 “철저한 조사를 통해 무분별한 소문의 진상이 하루라도 빨리 규명되길 희망한다”며 “승리에 대해 제기된 의혹들이 허위 사실로 밝혀지면 고소 고발을 통한 모든 법적 대응을 준비하겠다”는 강경한 입장을 밝혔다. 경찰은 성 접대와 마약 투약 등 승리에게 제기된 각종 의혹에 대해 조사한 것으로 알려졌다. 구특교기자 kootg@donga.comCopyright by dongA.com All rights reserved.,"승리, 의혹, 조사, 접대, 경찰, 서울, 매체, 보도, YG엔터테인먼트, 마약",28,16
2019/02/28,서울신문,"사회,국제","승리, 약물 간이검사 ‘음성’…성접대 의혹도 전면 부인",http://www.seoul.co.kr/news/newsView.php?id=20190228500093,"경찰, 버닝썬-경찰 유착 의혹 수사 박차 해외 투자자 성접대 의혹 등으로 경찰 조사를 받은 그룹 빅뱅의 승리(본명 이승현·29)가 간이 약물 검사에서 음성 판정을 받은 것으로 알려졌다. 승리는 경찰 조사에서 자신과 관련한 모든 의혹을 부인했다.28일 승리 측에 따르면 승리에 대한 간이 약물 검사에서 음성 반응이 나온 것으로 전해졌다. 경찰은 마약 투약 여부를 밝히기 위해 승리의 소변과 머리카락을 채취해 국립과학수사연구원에 감정을 의뢰했다. 승리는 소변과 머리카락 임의제출 요구에 응하면서 투약 의혹을 전면 부인했다. 다만 경찰은 간이 검사에서 어떤 결과가 나왔는지 확인해줄 수 없다는 입장이다.승리가 사내이사로 재직한 버닝썬은 언론 등을 통해 마약 유통의 온상이라는 의혹이 제기됐다. 클럽 운영진의 묵인 아래 각종 마약류가 유통되고 있으며, 특히 ‘물뽕’이라고 불리는 마약류인 GHB를 이용한 성범죄가 빈번하다는 의혹이 제기됐다.일부 언론은 승리가 2017년 2월 베트남 하노이를 방문했을 당시 한 바에서 ‘해피벌룬’(마약풍선)이라고 불리는 환각물질을 흡입했다는 의혹을 제기하고 있다. 하지만 이 같은 의혹이 만약 사실이라고 해도 당시는 해피벌룬이 국내에서 환각물질로 지정돼 규제를 받기 전이라 처벌이 불가능하다는 지적도 나온다.한편 서울지방경찰청 광역수사대는 전날 오후 9시쯤 승리를 피내사자 신분으로 불러 조사한 뒤 이날 오전 5시 30분쯤 돌려보냈다. 승리는 이번 조사에서 성접대와 마약 투약 등 자신과 관련한 의혹을 전면 부인했다.특히 승리는 성접대 의혹과 관련해 언론에 보도된 내용의 카카오톡 대화를 주고받은 적도 없고 3년도 더 지난 일이라 기억도 나지 않는다는 취지로 진술한 것으로 알려졌다.승리 측 변호인은 “성 접대 가짜 뉴스에 대해 가장 심도 있는 조사를 받았고 경찰 유착 등 버닝썬 관련 논란에 대해서도 조사를 받았다”며 “많은 의혹 부분에 대해 곧 진실이 밝혀질 것으로 기대하고 있다”고 말했다.경찰은 버닝썬과 경찰관의 유착 의혹을 규명하는 데도 수사력을 집중하고 있다. 광역수사대는 이날 뇌물 공여자로 지목된 이모 공동대표를 소환조사했다.정현용 기자 junghy77@seoul.co.kr","의혹, 승리, 경찰, 조사, 마약, 버닝썬, 접대, 관련, 유착, 간이",28,16
