date,press,category,headline,url,text,topics,labels,cnt
2019/04/08,중앙일보,사회,"헌재, 11일 낙태죄 위헌 여부 다시 가른다",https://news.joins.com/article/olink/23027325,"헌법재판소가 오는 11일 낙태죄의 위헌 여부를 가린다. 이달 18일 서기석ㆍ조용호 재판관의 퇴임을 앞두고 법조계에서는 사회적 관심이 큰 낙태죄 선고가 임박했다는 전망이 나왔다. 진행하던 심리를 마치지 않고 헌법재판관이 교체될 경우 새로 심리를 열고 선고를 하는 데 오랜 기간이 걸리기 때문이다. 헌재는 11일 오후 2시 대심판정에서 낙태죄를 비롯한 38개의 사건을 심판한다고 밝혔다.     2014년 산부인과 의사 정모씨는 임산부 오모씨 등에게 69차례 낙태 수술을 한 혐의로 재판에 넘겨졌다. 형법 269조(자기 낙태죄)는 낙태를 한 여성의 경우 1년 이하 징역이나 200만원 이하 벌금으로 처벌한다. 형법 270조(동의낙태죄)는 의사가 임신한 여성의 동의나 촉탁을 받아 낙태한 경우 2년 이하 징역에 처한다. 정씨는 1심에서 위헌법률심판제청을 신청했지만, 법원이 기각했다. 그러자 정씨는 2017년 2월 헌재에 직접 낙태죄의 위헌 여부를 심판해달라는 헌법소원을 냈다.     앞서 2012년 헌재는 낙태죄에 대해 합헌 결정을 내렸다. 2012년 8월 23일 헌재는 재판관 4대 4 의견으로 ""태아는 모와 별개의 생명체이고 인간으로 성장할 가능성이 크므로 생명권이 인정된다""며 낙태죄를 합헌의 영역에 두었다. 당시 헌재는 ""낙태를 처벌하지 않거나 형벌보다 가벼운 제재를 하면 현재보다도 훨씬 더 낙태가 만연하게 된다""며 ""임신 초기의 낙태나 사회ㆍ경제적 사유에 의해 낙태를 허용하지 않는 것이 임부의 자기결정권에 대한 과도한 제한이라고 보기 어렵다""고 판단했다.     반대의견도 팽팽했다. 4명의 재판관은 ""의학계에서 임신 초기(임신 1주-12주) 태아는 사고나 정신적 능력을 갖추지 못한 것으로 판단하고, 임신 초기 낙태는 합병증 및 모성사망률이 현저히 낮으므로 이 시기에는 임부의 자기결정권을 존중해 낙태를 허용해 줄 여지가 크다""고 판단했다. 또 형법상 낙태죄 규정이 거의 사문화돼 낙태 근절에 큰 기여를 못하고 있으므로 낙태죄가 임신 초기의 낙태까지 전면적ㆍ일률적으로 금지하고 처벌하는 것은 임부의 자기결정권을 침해해 헌법에 위배된다고 의견을 냈다.   현재 유남석 헌재소장을 비롯한 6기 헌법재판관들의 낙태죄 관련 인식은 과거보다 전향적이라는 평가가 많다. 이종석·김기영·이영진·이석태 재판관도 낙태죄를 처벌하는데 신중한 입장인 것으로 알려졌다. 그래서 재판관 9명 중 6명이 찬성해야 하는 위헌 결정 정족수가 채워질 가능성이 크다는 전망이 나온다. 다만 낙태죄 위헌 결정이 사회에 미칠 영향이 크기 때문에 후속 입법 절차를 위해 법률 개정을 권고하는 헌법불합치 결정이 나올 수도 있다.","낙태죄, 낙태, 재판관, 결정, 헌법, 헌재, 임신, 위헌, 자기, 처벌","04,9",7
2019/04/11,세계일보,사회,"낙태죄, 66년 만에 헌법불합치…“2020년까지 법 개정해야”",http://www.segye.com/content/html/2019/04/11/20190411511926.html,"임신 초기에 중절을 선택하는 여성에 대한 낙태죄 처벌이 헌법에 어긋난다는 헌법재판소의 결정이 나왔다. 1953년 형법 제정과 함께 등장한 낙태죄가 66년 만에 바뀌는 근거가 될 전망이다. 그동안 낙태죄는 태아의 ‘생명권’과 여성의 ‘자기결정권’ 간의 이분법적 구도에서 논쟁이 제기돼 왔다. 이에 헌재가 ‘자기결정권을 과도하게 침해한 위헌’이라는 결정을 내리면서, 임신 후 일정 기간 내 낙태를 부분적으로 허용하는 법 개정이 이뤄질 것으로 보인다.  11일 헌법재판소는 산부인과 의사 A씨가 ‘자기낙태죄’와 ‘동의낙태죄’를 규정한 형법 269조와 270조가 위헌이라며 낸 헌법소원 사건에서 헌법불합치 결정을 내렸다. 헌법불합치는 법 조항이 헌법에 위반되지만 즉시 효력을 상실하는 대신 법 개정 시한을 두는 것으로, 헌재는 국회가 2020년 12월31까지 관련법을 개정하도록 했다.  ‘자기낙태죄’로 불리는 형법 269조는 임신한 여성이 낙태한 경우 1년 이하의 징역이나 200만원 이하의 벌금으로 처벌하는 내용이다. ‘동의낙태죄’로 불리는 270조는 의사가 임신한 여성의 동의를 받아 낙태한 경우 2년 이하의 징역으로 처벌하는 조항이다. 동의낙태죄는 자기낙태죄에 종속된 조항이지만, 오히려 처벌수위가 더 높아 논란이 되기도 했다.   앞서 산부인과 의사 A씨는 2013∼2015년 임신중절수술을 한 혐의(업무상 승낙 낙태)로 기소되자 “자기낙태죄와 동의낙태죄 규정이 임산부의 자기결정권을 침해해 위헌”이라며 2017년 헌재에 헌법소원을 제기했다.  이에 대해 헌재는 “임신한 여성의 자기결정권을 제한하고 있어 침해의 최소성을 갖추지 못했고 태아의 생명보호라는 공익에 대해서만 일방적이고 절대적인 우위를 부여해 임신한 여성의 자기결정권을 침해했다”고 판단했다. 이어 “임신한 여성의 촉탁 또는 승낙을 받아 낙태하게 한 의사를 처벌하는 동의낙태죄 조항도 같은 이유에서 위헌”이라고 밝혔다. 다만 낙태죄를 곧바로 폐지하고 낙퇴를 허용하는 것에 대해서는 2020년 12월31일까지 낙태죄 관련 법 조항을 개정하라는 헌법불합치 결정을 내렸다. 만약 이 기한 내 법 개정이 이뤄지지 않을 경우 낙태죄는 전면 폐지된다.  헌재가 낙태죄에 대한 위헌 결정을 내리면서 산부인과 의사 A씨와 같은 기소된 피고인들은 공소기각으로 무죄가 선고될 가능성이 높다. 또 2012년 헌재의 합헌결정 이후 기소돼 형사처벌된 사람들의 재심청구도 이어질 것으로 보인다. 다만 헌법불합치 결정이 재판에 미치는 영향에 대해서는 이견이 있어 낙태죄 형사재판과 관련한 일각의 논란도 예상된다.  권구성 기자 ks@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","결정, 헌법, 낙태죄, 임신, 여성, 법, 헌재, 처벌, 자기, 위헌","04,9",7
2019/04/11,국민일보,"사회,국제","66년 만에 낙태죄 헌법불합치, 내년 말까지 개정",http://news.kmib.co.kr/article/view.asp?arcid=0013223501&code=61121311&cp=kd,"1953년 제정된 낙태죄가 66년 만에 사실상 위헌 결정이 났다. 2020년까지 낙태를 처벌하는 형법을 개정해야 하며, 개정되지 않으면 낙태죄 규정은 폐지된다.헌법재판소는 11일 산부인과 의사 A씨 등이 ‘자기낙태죄’와 ‘동의낙태죄’를 규정한 형법 269조 1항과 270조 1항이 위헌이라며 낸 헌법소원 사건에서 재판관 7대2 의견으로 헌법불합치 결정을 내렸다. 헌법재판관 4명이 헌법 불합치, 3명이 단순 위헌, 2명이 합헌 의견을 각각 냈다. 헌법불합치는 법 조항이 헌법에 위반되지만 즉시 효력을 상실시킬 경우 법적 공백으로 사회적 혼란이 생길 수 있어 법 개정 시한을 두는 것이다. 헌재는 2020년 12월 31일까지 시한으로 낙태죄 관련 조항을 개정하되 그때까지 현행법을 적용하기로 했다. 산부인과 의사 A씨는 2013년 11월부터 2015년 7월까지 69회에 걸쳐 임신중절수술을 한 혐의(업무상 승낙 낙태)로 기소되자 1심 재판 중 위헌법률심판 제청을 신청했다. 하지만 법원이 받아들이지 않자 2017년 2월 헌재에 자기낙태죄와 동의낙태죄에 대한 헌법소원을 냈다. 형법 269조인 ‘자기낙태죄’는 임신한 여성이 낙태한 경우 1년 이하의 징역이나 2000만원 이하의 벌금에 처하도록 돼 있고, ‘동의낙태죄’인 형법 270조는 의사 등이 임신한 여성의 동의를 받아 낙태한 경우 2년 이하의 징역으로 처벌하도록 하고 있다.헌재는 “현재 낙태죄 조항은 경제적, 사회적인 이유로 낙태를 하면 광범위하고 예외 없이 처벌하고 있다”며 “이는 태아 생명을 보호한다는 입법목적 달성을 위해 임산부의 자기결정권을 최소한도를 넘어 침해하고 있다”고 지적했다.헌재는 또 임신 초기의 낙태까지 처벌하는 조항이 여성의 자기결정권을 침해한다고 판단했다. 헌재는 “임신 기간 전체에 걸쳐 낙태를 원칙적으로 금지하면서 예외를 규정하는 방식은 태아의 생명 보호와 임신한 여성의 자기결정권 사이에서 태아의 생명 보호를 단순하게 우선한 것으로써, 사실상 임신한 여성의 자기결정권을 부정 내지 박탈하는 것”이라고 판단했다.다만 헌재는 “자기결정권에 과도한 침해가 있는 것이지 형사처벌하는 것 자체가 헌법에 위배된다고 볼 수 없으므로 입법 공백기가 생기는 것을 막기 위해 헌법 불합치 결정을 하고 오는 2020년 12월 31일 입법 전까지 (기존 법을) 계속 적용한다”고 결정했다.박민지 기자 pmj@kmib.co.kr","낙태, 결정, 헌법, 헌재, 임신, 법, 여성, 자기, 낙태죄, 위헌","04,9",7
2019/04/11,내일신문,사회,헌법재판소 오늘 '낙태죄' 위헌 여부 결론,http://www.naeil.com/news_view/?id_art=309888,"헌법재판소가 11일 낙태죄 처벌규정의 위헌 여부를 결정할 예정인 가운데 법조계에서는 '헌법불합치' 결정에 무게를 싣고 있다. 7년 전인 2012년 합헌 결정이 내려질 때와 달리 사회인식의 변화와 헌법재판소 재판관이 모두 교체돼 변화 여지가 많아졌기 때문이다.헌법재판소(소장 유남석 재판관)는 11일 오후 2시 산부인과 의사 A씨가 2017년 2월 낙태죄 처벌 규정인 형법(제269조 제1항과 제270조 제1항)이 헌법에 보장된 행복추구권과 평등권 등을 침해하고 있다며 낸 헌법소원 사건을 선고한다. 제269조는 낙태한 여성을, 제270조는 의료인을 처벌하는 규정이다.이번 사건의 쟁점은 임신 초기에 해당하는 3개월(1주~12주) 이내 배아의 낙태를 허용할 것인지 여부다.법조계에는 낙태를 전면적으로 허용하는 데 부담이 따르기 때문에 헌법불합치 선고가 나올 것이라는 시각이 많다. 헌법불합치란 해당 법 조항이 헌법에 위반되지만 즉시 효력을 상실하면 법적 공백으로 인한 사회적 혼란이 생길 수 있어 법 개정에 시한을 두는 것이다.7년 전인 2012년에는 합헌과 위헌 의견이 4대 4로 낙태죄 처벌 조항이 헌법에 위반되지 않는다고 선고했다. 위헌 결정은 재판관 9명 중 6명 이상의 동의가 있어야 한다.당시 결정문에서 “낙태를 처벌하지 않거나 가볍게 제재하면 지금보다 훨씬 더 낙태가 만연하게 될 것”이라고 밝혔다. 반면 4명의 재판관은 “임신 초기(임신 1∼12주)에는 임부의 자기결정권을 존중해 낙태를 허용해 줄 필요가 있다”며 반대의견을 냈다.하지만 7년이 지난 현재는 재판관 구성이 바뀌면서 낙태에 대한 헌재 결정이 바뀔 수 있다는 관측이 많다. 유남석 소장은 지난해 9월 국회 인사청문회에서 “임신 초기 사회·경제적 사유로 인한 임신중절에 대해 허용하는 방안을 고려할 필요가 있지 않나 생각한다”고 밝혔다. 이은애 이영진 재판관도 인사청문회에서 “낙태 허용 범위를 확대해야 한다”는 취지로 답했다. 이석태 김기영 재판관도 낙태죄 처벌에 신중한 입장으로 알려졌다.사회적 분위기도 달라졌다. 여론조사기관 리얼미터가 2010년 '낙태 허용 여부'를 물은 결과 '허용해서는 안된다'는 응답이 53.1%로 과반이 넘었지만, 2017년 낙태죄 폐지 찬반에 대해 물은 결과 '폐지하는 것이 바람직하다'는 응답이 51.9%로 조사됐다.[관련기사] 낙태죄 위헌 결정하면 파장 클듯  “낙태가 죄라면 범인은 국가입니다”","헌법, 결정, 재판관, 허용, 낙태, 낙태죄, 처벌, 위헌, 임신","04,9",7
2019/04/11,세계일보,사회,'낙태죄' 위헌여부 오후 2시 판가름… 태아 생명권 vs 여성 자기결정권,http://www.segye.com/content/html/2019/04/11/20190411504594.html,"헌법재판소가 드디어 오늘(11일) 낙태죄 처벌이 헌법에 어긋나는지 여부를 판단한다. 2012년 재판관 의견 4대 4로 위헌 정족수 6명에 미치지 못해 낙태죄가 ‘합헌’으로 결정된 지 7년 만이다. 헌법재판소는 이날 오후 2시 헌재청사 1층 대심판정에서 낙태죄와 동의낙태죄를 규정한 형법 269조와 270조에 대해 산부인과 의사 A씨가 낸 헌법소원 사건을 선고한다. ‘자기낙태죄’로 불리는 형법 269조는 임신한 여성이 낙태한 경우 1년 이하의 징역이나 200만원 이하의 벌금으로 처벌한다는 내용을 담고 있다. 270조는 의사가 임신한 여성의 동의를 받아 낙태한 경우 2년 이하의 징역으로 처벌하는 ‘동의낙태죄’ 조항이다. 앞서 2013년 동의 낙태 혐의로 기소된 산부인과 의사 A씨는 “임산부의 자기결정권을 침해했다”는 이유로 동의낙태죄가 위헌이라며 2017년 2월 헌법 소원을 냈다. 헌재는 동의낙태죄 위헌여부를 심사하기 위해서는 자기낙태죄 조항에 대한 심사가 전제돼야 한다며 두 조항 모두를 심판 대상으로 삼아 심리를 진행했다.  낙태죄에 대한 위헌 판단이 내려지기 위해서는 재판관 9명 중 6인 이상이 처벌 조항에 위헌 의견을 내려야 한다. 2012년에는 헌재 재판관 4(합헌) 대 4(위헌) 의견으로 “태아는 모(母)와 별개의 생명체이고 인간으로 성장할 가능성이 크므로 생명권이 인정 된다”며 낙태죄 처벌이 합헌이라고 결정한 바 있다. 당시 결정문에서 “낙태죄에 형벌보다 가벼운 제재를 가하면 결국 중절 수술이 만연하게 될 것”이라고 했다. 하지만 11일 최종 판결을 앞두고 법조계에서는 유남석 헌법재판소장을 비롯한 6기 헌법재판관들이 이전 결정과 달리 낙태죄 처벌에 대해 ‘위헌’ 결정을 내릴 가능성이 크다는 전망이 나온다. 새로 구성된 헌법재판관들도 낙태죄에 대해 전향적인 인식을 가진 것으로 알려졌으며, 여성 재판관이 2명인 점 등을 들어 7년 만에 결정이 뒤집어질 수 있다는 의견이 조심스럽게 제기되고 있는 것. 유 헌재소장은 지난해 9월 인사청문회에서 낙태죄 처벌에 대해 “임신 초기에 사회‧경제적 사유로 인한 임신 중절을 의사나 전문가들의 상담을 거쳐서 허용하는 방안을 우리가 적극적으로 입법론적으로 고려할 필요가 있지 않나”라고 답한 바 있다. 다만 낙태를 전면적으로 허용할 수는 없기 때문에 ‘임신 초기의 낙태행위까지 처벌하는 것은 임산부의 자기결정권을 과도하게 침해하므로 일정 기한까지 법을 개정해야 한다’는 식의 헌법불합치 결정을 내릴 것으로 관측되기도 한다. 그러나 헌법불합치 결정은 위헌결정과 달리 재판에 영향을 미치지 않는다. 때문에 낙태죄 형사재판과 관련해 추가로 논란이 발생할 수 있다. 헌재가 낙태죄 처벌에 대해 위헌 결정을 내리면 이 사건의 직접 당사자인 A씨는 물론 낙태죄로 기소돼 재판 중인 피고인들에게 공소기각에 따른 무죄가 선고될 것으로 예상된다.  한편 이날 오전 헌재 앞은 낙태죄 폐지를 촉구하는 시민단체와 반대하는 시위자들로 북적이고 있다. 한국여성단체연합과 민주노총 등 낙태죄 폐지에 찬성하는 시민사회단체 23개가 모인 ‘모두를 위한 낙태죄 폐지 공동행동’(공동행동)은 이날 오전 9시부터 여성의 자기 결정권을 강조하고 안전한 임신 중지를 위한 낙태죄 폐지를 촉구하는 릴레이 기자회견을 진행하고 있다.  이에 맞서 낙태죄 폐지에 반대하는 ‘낙태법 유지를 바라는 시민연대’(시민연대)는 오후 1시부터 인간의 존엄성과 존중이라는 헌법 정신에 입각해 낙태죄 유지를 주장하는 피켓시위와 기자회견을 열 예정이다. 헌재의 선고 직후에는 공동행동과 시민연대 모두 헌재 결론에 대한 입장을 발표하는 기자회견을 열 예정이다. 소봄이 온라인 뉴스 기자 sby@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","낙태죄, 결정, 헌법, 처벌, 위헌, 헌재, 재판관, 임신, 낙태, 여성","04,9",7
2019/04/11,세계일보,사회,"낙태죄 위헌심판 선고…헌재, 7년만에 판단 뒤집나",http://www.segye.com/content/html/2019/04/11/20190411501627.html,"낙태죄 처벌이 합당한지 여부에 대해 헌법재판소가 오늘 7년 만에 다시 답을 내놓는다. 헌재는 11일 오후 2시 서울 종로구 재동 헌재 대심판정에서 낙태죄 처벌 조항인 형법 269조 1항과 270조 1항에 대한 헌법소원 심판 선고를 한다. 형법 269조 1항에 따르면 부녀가 약물 기타 방법으로 낙태할 경우 1년 이하 징역이나 200만원 이하 벌금에 처해진다. 같은법 270조 1항은 의사·한의사·조산사·약제사·약종상이 부녀의 촉탁이나 승낙을 얻어 낙태하게 하면 2년 이하 징역에 처하도록 규정하고 있다. 또 모자보건법 14조에 따르면 의사는 대통령령에서 정한 정신장애 및 질환이 있거나 강간·준강간에 의한 임신, 법률상 혼인이 불가한 혈족·인척간 임신, 임부의 건강을 심각하게 해치는 경우만 낙태 수술을 할 수 있다. 단 임신 24주 이내에만 가능하다. 앞서 헌재는 지난 2012년 8월 같은 조항에 관한 헌법소원 심판에서 재판관 4대 4 의견으로 합헌 결정을 내렸었다. 위헌 결정은 재판관 6인 이상의 찬성이 있어야 내려진다. 당시 헌재는 ""낙태를 처벌하지 않으면 현재보다 더 만연하게 될 것""이라며 ""임신 초기나 사회적·경제적 사유에 의한 낙태를 허용하고 있지 않은 게 임부의 자기결정권을 과도하게 제한하는 것이라고 보기 어렵다""고 판단했다. 이후 산부인과 의사 A씨는 2013년 11월부터 2015년 7월까지 69회에 걸쳐 임신중절수술을 한 혐의(업무상 승낙 낙태)로 기소되자 1심 재판 중 위헌법률심판 제청을 신청했다. 하지만 법원이 받아들이지 않자 2017년 2월 헌재에 헌법소원을 냈다. 헌재는 지난 2년여간 임신한 여성의 자기결정권이 태아의 생명권보다 우선한다고 볼 수 있는지 여부를 놓고 사건을 심리했다. 지난해 5월에는 공개변론을 열어 청구인과 법무부 측 입장을 비롯해 여성가족부 등 관계 부처의 의견을 듣기도 했다. 이날 선고에서 재판관 6명 이상이 위헌 의견을 낼 경우 낙태죄에 대한 판단은 7년 만에 바뀌게 된다. 위헌시 사회 전반에 초래될 혼란을 막기 위해 헌법불합치 결정을 해도 낙태죄 처벌 조항은 일부 변경된다. 일각에선 현재 헌재에 진보 성향 재판관들이 다수 포진해있고 여성 재판관이 2명인 점 등을 들어 기존 결정이 뒤집어질 수 있다는 관측도 나오고 있다.[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","헌재, 낙태, 결정, 헌법, 임신, 재판관, 낙태죄, 처벌, 심판","04,9",7
2019/04/11,세계일보,사회,"'낙태죄' 헌법불합치 결정, 위헌과 어떤 차이?… 즉시 무력화·전과자 구제 등 안돼",http://www.segye.com/content/html/2019/04/11/20190411513741.html,"헌법재판소가 낙태죄 위헌 여부에 대해 ‘헌법불합치’ 결정을 내렸다고 11일 밝혔다. 헌재는 이날 오후 2시 대심판정에서 낙태죄 처벌 조항인 형법 제269조 1항(동의낙태죄)과 제270조 1항(자기낙태죄)에 대한 헌법소원 심판 선고기일을 열고 재판관 7대2 의견으로 2020년 12월31일까지 법률을 개정하라는 ‘헌법불합치’ 결정을 내렸다.  구체적으로 유남석 헌재소장을 포함한 6기 헌법재판관 9명 중 7명이 낙태죄는 헌법에 위반된다고 봤다. 위헌 결정은 재판관 6인 이상의 찬성이 있어야 한다. 헌법에 반한다고 본 7명 중 4명은 헌법불합치, 2명은 단순위헌 결정을 내렸다. 합헌 의견을 낸 재판관은 2명이었다. 여기서 ‘위헌’은 해당 법률이 헌법에 위배된다고 판단해 판결 즉시 법적 효력을 상실하는 것이다. ‘헌법불합치’는 위헌 결정이 변형된 형태 중 하나로, 법률이 사실상 위헌이지만 해당 법률을 당장 무력화하지 않는 성격의 결정이다. 즉, 해당 법률을 즉시 없앨 경우 생길 사회적 혼란과 법의 공백이 우려돼 대체 법을 마련하기 전까지 법률을 잠깐 존속시키는 결정이다. 헌재는 국회가 2020년 12월31일까지 낙태 관련법을 개정하도록 시한을 지정했으며, 만약 국회가 이때까지 개정안을 형법에 반영하지 않으면 낙태죄 규정은 전면 폐지된다. 헌법불합치와 위헌의 또 다른 차이는 기존에 이 법으로 처벌을 받은 이들이 구제를 받을 수 있는지 없는지 여부다. 특정 법률이 위헌 결정을 받으면, 이전에 이 법률 위반으로 처벌을 받은 이들은 법원에 재심을 청구할 수 있으며 이를 통해 무죄를 선고 받게 된다. 헌법 불합치의 경우 해당 법률이 위헌이기는 하지만 기존에 처벌을 받은 이들이 무죄로 재심을 받을 수는 없다. 이는 낙태죄로 인한 전과기록은 여전히 남는다는 의미다.  한편 헌법불합치를 결정한 유 헌재소장·서기석·이선애·이영진 재판관은 임신한 여성의 자기결정권 침해를 중점에 뒀다. 재판관은 “낙태죄 조항은 임신 기간 전체를 통틀어 모든 낙태를 금지하고 이를 위반할 경우 형벌을 부과하도록 정해 임신한 여성에게 임신의 유지출산을 강제하고 있다”며 “여성 자기결정권을 제한한다”고 말했다. 이어 “태아가 모체를 떠난 상태에서 독자 생존할 수 있는 임신 22주 내외에 도달하기 전이라면 (임신한 여성이) 자기결정권을 행사하기 충분한 시간이 보장되는 시기까지 낙태에 대해선 국가가 생명보호 수단 및 정도를 달리할 수 있다”고 했다. 이석태·이은애·김기영 재판관이 전한 단순 위헌 결정은 형법상 낙태죄 규정이 선고 즉시 효력을 상실함을 말한다. 처벌 규정이 사라지는 만큼 사실상 임신중절이 전면 허용된다고 볼 수 있다. 이들은 “임신 초기인 14주 무렵(제1삼분기)까지는 여성의 자기 결정권을 최대한 존중해 스스로 낙태 여부를 결정할 수 있도록 해야 한다”는 의견을 내놓았다. 반면에 합헌의견을 내린 조용호·이종석 재판관은 인간의 존엄과 태아의 생명 중시를 앞세웠다. 이들은 “태아가 모체의 일부라도 임신한 여성에게 생명의 내재적 가치를 소멸시킬 권리가 자기결정권의 내용으로 인정될 수는 없다”고 판단했다. 이어 “낙태죄가 자기 결정권을 과도하게 제한한다고 볼 수 없다”며 “헌재가 2012년 낙태죄 조항을 합헌으로 판단한 바 있는데 7년이 채 경과되지 않은 현 시점에 판단을 바꿀 만큼 사정변경이 있다고 보기 어렵다”고 설명했다. 소봄이 온라인 뉴스 기자 sby@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","결정, 위헌, 헌법, 낙태죄, 법률, 재판관, 임신, 여성, 자기, 처벌","04,9",7
2019/04/13,중앙일보,사회,[실시간 수도권 날씨] 오후 6시 현재 대체로 흐림,https://news.joins.com/article/olink/23032255,"오후 6시 현재 수도권은 영상 12도 ~ 16도의 기온 분포를 보이며, 대체로 흐립니다.기상청이 밝힌 각 지역별 날씨는 다음과 같습니다.강화도 : 구름많음, 기온 : 12℃, 강수량 : 0mm동두천 : 맑음, 기온 : 14℃, 강수량 : 0mm인천 : 흐림, 기온 : 13℃, 강수량 : 0mm서울 : 구름많음, 기온 : 14℃, 강수량 : 0mm양평 : 맑음, 기온 : 16℃, 강수량 : 0mm수원 : 흐림, 기온 : 14℃, 강수량 : 0mm이천 : 맑음, 기온 : 16℃, 강수량 : 0mm강화도 : 흐림, 기온 : 11℃, 강수량 : 0mm동두천 : 구름많음, 기온 : 13℃, 강수량 : 0mm인천 : 흐림, 기온 : 12℃, 강수량 : 0mm서울 : 흐림, 기온 : 13℃, 강수량 : 0mm양평 : 흐림, 기온 : 15℃, 강수량 : 0mm수원 : 흐림, 기온 : 13℃, 강수량 : 0mm이천 : 흐림, 기온 : 15℃, 강수량 : 0mm강화도 : 흐림, 기온 : 10℃, 강수량 : 0mm동두천 : 흐림, 기온 : 11℃, 강수량 : 0mm인천 : 흐림, 기온 : 11℃, 강수량 : 0mm서울 : 흐림, 기온 : 12℃, 강수량 : 0mm양평 : 흐림, 기온 : 13℃, 강수량 : 0mm수원 : 흐림, 기온 : 12℃, 강수량 : 0mm이천 : 흐림, 기온 : 13℃, 강수량 : 0mm강화도 : 흐림, 기온 : 9℃, 강수량 : 0mm동두천 : 구름많음, 기온 : 10℃, 강수량 : 0mm인천 : 흐림, 기온 : 10℃, 강수량 : 0mm서울 : 흐림, 기온 : 11℃, 강수량 : 0mm양평 : 흐림, 기온 : 12℃, 강수량 : 0mm수원 : 흐림, 기온 : 11℃, 강수량 : 0mm이천 : 흐림, 기온 : 12℃, 강수량 : 0mm","기온, 강수량, 강화도, 구름, 동두천, 인천, 서울, 양평, 수원, 이천","04,8",6
2019/04/27,중앙일보,사회,[실시간 수도권 날씨] 오후 4시 현재 대체로 맑음,https://news.joins.com/article/olink/23044869,"오후 4시 현재 수도권은 영상 14도 ~ 18도의 기온 분포를 보이며, 대체로 맑습니다.기상청이 밝힌 각 지역별 날씨는 다음과 같습니다.강화도 : 구름조금, 기온 : 14℃, 강수량 : 0mm동두천 : 구름조금, 기온 : 17℃, 강수량 : 0mm인천 : 구름조금, 기온 : 15℃, 강수량 : 0mm서울 : 구름조금, 기온 : 17℃, 강수량 : 0mm양평 : 구름조금, 기온 : 18℃, 강수량 : 0mm수원 : 구름조금, 기온 : 16℃, 강수량 : 0mm이천 : 구름조금, 기온 : 18℃, 강수량 : 0mm강화도 : 구름조금, 기온 : 13℃, 강수량 : 0mm동두천 : 구름조금, 기온 : 16℃, 강수량 : 0mm인천 : 구름조금, 기온 : 13℃, 강수량 : 0mm서울 : 구름조금, 기온 : 16℃, 강수량 : 0mm양평 : 구름조금, 기온 : 18℃, 강수량 : 0mm수원 : 구름조금, 기온 : 15℃, 강수량 : 0mm이천 : 구름조금, 기온 : 17℃, 강수량 : 0mm강화도 : 구름많음, 기온 : 12℃, 강수량 : 0mm동두천 : 구름조금, 기온 : 15℃, 강수량 : 0mm인천 : 구름많음, 기온 : 12℃, 강수량 : 0mm서울 : 구름조금, 기온 : 15℃, 강수량 : 0mm양평 : 구름조금, 기온 : 17℃, 강수량 : 0mm수원 : 구름조금, 기온 : 14℃, 강수량 : 0mm이천 : 구름조금, 기온 : 17℃, 강수량 : 0mm","기온, 구름, 강수량, 강화도, 동두천, 인천, 서울, 양평, 수원, 이천","04,8",6
2019/04/14,중앙일보,사회,[실시간 수도권 날씨] 오전 9시 현재 대체로 흐리고 비,https://news.joins.com/article/olink/23032380,"오전 9시 현재 수도권은 영상 6도 ~ 8도의 기온 분포를 보이며, 대체로 흐리고 비가 내리는 지역이 많습니다.기상청이 밝힌 각 지역별 날씨는 다음과 같습니다.강화도 : 비, 기온 : 8℃, 강수량 : 0.5mm동두천 : 비, 기온 : 6℃, 강수량 : 0.5mm인천 : 비, 기온 : 8℃, 강수량 : 0.5mm서울 : 비, 기온 : 7℃, 강수량 : 0.5mm양평 : 비, 기온 : 7℃, 강수량 : 0.5mm수원 : 비, 기온 : 8℃, 강수량 : 0.5mm이천 : 비, 기온 : 8℃, 강수량 : 0.5mm강화도 : 비, 기온 : 9℃, 강수량 : 0.5mm동두천 : 비, 기온 : 7℃, 강수량 : 0.5mm인천 : 비, 기온 : 8℃, 강수량 : 0.5mm서울 : 비, 기온 : 8℃, 강수량 : 0.5mm양평 : 비, 기온 : 8℃, 강수량 : 0.5mm수원 : 비, 기온 : 8℃, 강수량 : 0.5mm이천 : 비, 기온 : 8℃, 강수량 : 0.5mm강화도 : 비, 기온 : 9℃, 강수량 : 0.8mm동두천 : 비, 기온 : 7℃, 강수량 : 0.5mm인천 : 비, 기온 : 9℃, 강수량 : 0.9mm서울 : 비, 기온 : 8℃, 강수량 : 0.5mm양평 : 비, 기온 : 8℃, 강수량 : 0.5mm수원 : 비, 기온 : 9℃, 강수량 : 0.5mm이천 : 비, 기온 : 9℃, 강수량 : 0.5mm강화도 : 비, 기온 : 10℃, 강수량 : 0.5mm동두천 : 비, 기온 : 8℃, 강수량 : 1.5mm인천 : 비, 기온 : 9℃, 강수량 : 1.1mm서울 : 비, 기온 : 9℃, 강수량 : 0.5mm양평 : 비, 기온 : 9℃, 강수량 : 0.5mm수원 : 비, 기온 : 9℃, 강수량 : 0.5mm이천 : 비, 기온 : 9℃, 강수량 : 0.5mm","기온, 비, 강수량, 0.5mm, 강화도, 동두천, 인천, 서울, 양평, 수원","04,8",6
