date,press,category,headline,url,text,topics,labels,cnt
2019/06/30,중앙일보,정치,"이재용·정의선 일으켜세운 트럼프, ""생큐"" 외치며 투자 압박",https://news.joins.com/article/olink/23103297,"도널드 트럼프 미국 대통령이 30일 미국에 투자한 한국 기업인들에게 사의를 표하고 적극적인 대미 신규 투자를 촉구했다.   트럼프 대통령은 이날 오전 10시 숙소인 용산구 그랜드하얏트호텔에서 열린 국내 주요 그룹 총수들과의 회동에서 한국 기업의 더 많은 투자를 요구했다. 이 자리엔 이재용 삼성전자 부회장, 정의선 현대차그룹 부회장, 최태원 SK그룹 회장, 권영수 LG그룹 부회장, 신동빈 롯데그룹 회장 등 5대그룹 총수를 비롯해 대기업 총수 20여명이 참석했다.   트럼프 대통령은 우선 비무장지대(DMZ) 방문에 대해 “오래전부터 계획해 온 것”이라며 “문재인 대통령과 DMZ에 갈 것이다. 그들(북한)도 만나고 싶어하는 것으로 안다. 난 인사를 하고 싶다”고 말했다. 이어 “나와 김정은 북한 국무위원장과의 관계는 매우 좋다”며 김 위원장과의 만남이 실현될 경우 “그것은 매우 짧을 것”이라고 설명했다. 그러면서 “무슨 일이 일어나는지 지켜보자. 그들이 (만남 계획을) 작업하기 위해 노력 중”이라고 확답을 하진 않았다.   이어 트럼프 대통령은 이 자리에 모인 경제인들을 향해 “미국에 투자해 준 한국 기업 총수들께 감사한 마음”이라고 말했다. 특히 신동빈 롯데그룹 회장을 일으켜 세우며 “신 회장이 지난달 워싱턴 방문해 미국에 3조6000억원을 투자하기로 약속했다”며 추켜세웠다.트럼프 대통령은 사의의 의미로 “현대·삼성·CJ·두산·SK를 이끄는 훌륭한 리더가 자리 함께했다”며 앞자리에 앉은 삼성전자 이재용 부회장과 현대차그룹 정의선 수석부회장, SK그룹 최태원 회장, CJ그룹 손경식 회장 등을 일으켜 세운 뒤 “제가 언급한 기업들은 우리나라인 미국에 많은 투자를 했다. 미국 사람들 일자리 창출에도 기여했다. 다시 한 번 미국 대미 투자해준 데 감사하다”고 말했다.    그러면서 “지금보다 (대미) 투자를 확대하기에 적절한 기회는 없다고 생각한다. 앞으로도 계속해서 대기업들을 필두로 한국 기업들이 대미 투자를 더욱 적극적으로 확대할 것을 당부한다”고 말했다.   트럼프 대통령은 서울 강남구 삼성전자 본사와 서울 송파구 롯데월드타워를 거론하며 “굉장히 놀라웠다”고 밝혔다. 특히 롯데월드타워에 대해선 “처음에 보고 나서 ‘저 높은 곳이 어떤 건물이냐’며 굉장히 감탄했는데 롯데 건물이었다. 아름다운 타워다”고 말했다. 이어 “여러 건축물을 건설하는 과정에서 어떤 자재를 쓰고 디자인하는 지에 대해 결과물 다를 수 있는데, 삼성과 롯데타워를 보며 굉장히 감탄했고 너무 훌륭한 일을 했다고 생각한다”고 말했다.   이와 함께 트럼프 대통령은 한·미 자유무역협정(FTA)의 성과를 설명하면서 특히 지난 2017년부터 양국이 수억달러 이상의 상호 투자를 통해 협력을 강화하고 있다며 양국 기업인들을 격려했다.   트럼프 대통령은 “한미 양국은 공정하지 못했던 부분을 맞춰 나가기 위해 노력해왔고, 계속 균형을 맞춰 나가고 있다”면서 “농산물·의약품·자동차 등 여러 분야에서 호혜적 무역협정을 체결해 왔고, 앞으로도 계속해서 공정한 방안을 논의할 것으로 생각한다”고 말했다. 특히 “한미 동맹은 전례 없는 관계를 자랑하고 있고 굳건한 경제 관계를 강화해 왔다. 그 부분에 대해 좋은 평가를 한다”면서 “자동차 기업들에 대해서도 이것을 적용할 수 있겠다”고 강조했다.   이날 회동에는 5대 그룹 총수 가운데 삼성전자 이재용 부회장, 현대차그룹 정의선 부회장, SK그룹 최태원 부회장, 롯데그룹 신동빈 회장이 참석했으며, LG그룹에서는 구광모 회장 대신 권영수 회장이 자리를 함께했다. 특히 허영인 SPC 회장, 박준 농심 부회장 등 유통ㆍ식품 업계 대표들도 다수 참석했다.   기업 대표들은 오전 8시 30분부터 약 1시간30분간 주한미국상공회의소 주관으로 열린 한미 경제인 미팅에 참석한 뒤 트럼프 대통령과 약 30분간 회동 시간을 가졌으나 별도의 발언 기회는 없었다.   한영혜 기자 han.younghye@joongang.co.kr","대통령, 투자, 회장, 총수, 트럼프, 그룹, 부회장, 미국, 기업, 한국",84,7
2019/06/30,세계일보,경제,"이재용·정의선 일으켜 세운 트럼프 ""對美 투자 확대해달라""",http://www.segye.com/content/html/2019/06/30/20190630507403.html,"韓·美 정상회담… 트럼프·재계총수 회동 스케치 / 한·미 경제인 미팅후 30분간 만나 / 기업명 일일이 언급 “투자에 감사” / 최근 美 대규모 투자 신동빈 극찬 / 농심 등 유통·식품업계 다수 참석 / 기업인들 별도 발언 기회는 없어도널드 트럼프 미국 대통령은 30일 “미국에 투자해준 한국 기업 총수들에게 감사의 말씀을 드린다”며 찬사를 보냈다. 전날 1박2일 일정으로 방한한 트럼프 대통령은 이날 숙소인 용산구 그랜드하얏트호텔에서 열린 국내 주요 그룹 총수들과의 회동에서 삼성, 현대차, SK, 롯데, CJ, 두산 등의 기업명을 일일이 언급한 뒤 “이들 기업이 미국에 많은 투자를 했고 일자리 창출에도 기여했다”며 이같이 말했다. 이날 회동에는 5대 그룹 총수 가운데 삼성전자 이재용 부회장, 현대차그룹 정의선 수석부회장, SK그룹 최태원 회장, 롯데그룹 신동빈 회장이 참석했으며, LG그룹에서는 구광모 회장 대신 권영수 부회장이 자리를 함께 했다. 이밖에 한화그룹 김승연 회장, GS 허창수 회장, CJ그룹 손경식 회장, 신세계 정용진 부회장, 한진그룹에서는 대한항공 우기홍 부사장 등 20여명이 참석했으며 SPC 허영인 회장, 농심 박준 부회장 등 유통·식품 업계 대표들도 다수 참석해 눈길을 끌었다. 기업 대표들은 오전 8시30분부터 약 1시간30분 동안 암참(주한미국상공회의소) 주관으로 열린 한·미 경제인 미팅에 참석한 뒤 트럼프 대통령과 약 30분간 회동 시간을 가졌고 별도의 발언은 없었다. 트럼프 대통령은 특히 미국 루이지애나 투자를 언급하며 롯데그룹을 연신 추켜세웠다. 그는 “신동빈 롯데그룹 회장도 오늘 이 자리에 참석해주셨다”며 “너무 훌륭한 일을 하셨는데 제 옆에서 함께 말씀을 하셔야 할 것 같다”고 말했다. 그러면서 “신 회장은 지난달 워싱턴에 방문하고 31억달러(약 3조5820억원)를 미국에 투자하기로 했다”며 “그 부분도 다시 한 번 말씀드린다”고 덧붙였다.지난달 국내 대기업 총수 가운데 처음으로 트럼프 대통령을 백악관에서 면담한 신 회장은 이날 회동 전 48일 만의 재회를 앞두고 기자들과 만나 “추가적인 대미 투자 방안을 검토하고 있다. 몇 가지를 검토하고 있다”고 말했다. 롯데그룹의 화학 계열사인 롯데케미칼은 2016년 6월 착공한 미국 에탄크래커(ECC) 공장의 준공식을 최근 끝내고 본격적인 생산에 돌입했다. 국내 단일 기업의 미국 투자액으로는 2번째로 큰 규모다. 트럼프 대통령은 또 앞자리에 앉은 이재용 부회장과 정의선 수석부회장, 최태원 회장, 손경식 회장 등을 일으켜 세운 뒤 감사의 뜻을 직접 전했다. 이어 “지금보다 (대미) 투자를 확대하기에 적절한 기회는 없다고 생각한다”며 “앞으로도 계속해서 대기업들을 필두로 한국 기업들이 대미 투자를 더욱 적극적으로 확대해줄 것을 당부한다”고 강조했다. 트럼프 대통령은 “삼성 본사 건물을 보고 굉장히 놀랐다. 너무나도 큰 건물”이라며 “롯데타워도 처음에 보고 저 높은 곳이 어떤 건물이냐고 감탄했는데 롯데 건물이었다”고 말하기도 했다. CJ그룹도 미국 투자 의지를 밝혔다. 손경식 회장은 이날 트럼프 대통령과 한국 기업인 간 간담회에 참석한 뒤 “앞으로 미국 식품·유통 사업에 추가로 10억달러(약 1조1555억원)를 투자하겠다”고 밝혔다. 그는 “구체적으로 식품·유통 부문 투자에 집중할 것이다. 미국 동부와 서부 지역에 공장을 짓는 방안을 검토 중이다”고 설명했다고 CJ 측은 전했다. 손 회장은 “(CJ그룹은) 그동안 대미 투자금액으로 30억달러를 투입했고 올해만 20억달러를 집행했다”며 “최대한 빠른 시기 안에 추가로 10억달러 정도를 미국 사업에 투입할 것”이라고 강조했다. 박준 농심 부회장은 이날 대미 투자와 관련해 별도 언급은 없었지만 농심도 내부적으로 대미 투자를 긍정적으로 보고 있다. 농심은 지난 2005년 미국 LA에 라면 공장을 설립한 후 제2공장 건설을 검토 중이다. 이우중 기자, 김기환 유통전문기자 lol@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","회장, 참석, 억, 투자, 미국, 트럼프, 기업, 대통령, 부회장, 그룹",84,7
2019/06/30,한겨레,"경제,국제,정치","트럼프, 총수들 일으켜 세워 “훌륭한 리더”…“미국에 더 투자하길”",http://www.hani.co.kr/arti/economy/marketing/899900.html,"“미국에 투자해준 한국 기업들, 그것을 이끌어준 한국 대기업 총수들에게 감사의 말씀을 드린다.”2017년 취임 초부터 여러 나라에 대미 투자를 압박해온 도널드 트럼프 미국 대통령이 30일 한국 대기업 총수들을 불러모아 그간의 대미 투자에 감사의 뜻을 표했다. 한국 방문을 계기로 한국 주요 대기업들의 대미 투자를 추켜세움으로써 고강도 무역규제 등을 통한 미국으로의 기업 유치 등 ‘트럼프 경제 정책’이 효능이 있었음을 미국 안팎에 강조하려 한 것으로 보인다. 다분히 재선 목표를 의식한 행보로 풀이된다. 미-중 무역 협상 재개에 따른 것인지, 우려했던 ‘중국 화웨이 제재 전선’ 동참 압박은 없었다.트럼프 대통령은 이날 오전 10시20분께 자신의 숙소인 서울 용산구 그랜드하얏트 호텔로 이재용 삼성 부회장, 정의선 현대차 수석부회장 등 국내 주요 대기업 총수들을 불러 30여분간 만났다. 간담회는 한국 기업들의 별도 발언 기회 없이 트럼프 대통령의 발언을 중심으로 진행됐다. 애초 간담회 준비부터 참석 기업 명단 작성 및 통보 모두 한국 정부 등과 조율 없이 미국 쪽 주관으로 이뤄졌다. 한국 기업 대표들은 오전 8시30분부터 주한미국상공회의소 주관으로 열린 ‘한·미 경제인 미팅’에 참석한 뒤 트럼프 대통령과 회동했다.간담회에는 삼성·현대차·에스케이(SK)·롯데·한화·두산·씨제이(CJ) 등 국내 주요 그룹들은 물론이고 미국 내 생산·유통 시설을 갖춘 유통·식품 업계 대표들도 대거 초대됐다. 트럼프 대통령은 특히 삼성, 현대차, 에스케이, 롯데, 씨제이, 두산을 일일이 거명한 뒤 “이들 기업이 미국에 많은 투자를 했고 일자리 창출에도 기여했다”고 칭찬했다. 또 이재용 부회장과 정의선 부회장, 최태원 에스케이그룹 회장, 손경식 씨제이그룹 회장 등을 일으켜 세우고는 “휼륭한 리더”라고 추켜세웠다. 트럼프 대통령은 “지금보다 투자를 확대하기에 적절한 기회는 없다고 생각한다. 앞으로도 한국 기업들이 투자를 적극 확대할 것을 당부한다”고도 했다.지난달 백악관에서 한차례 면담을 한 신동빈 롯데 회장과는 손을 맞잡는 등 한층 더 친밀한 모습을 보였다. 그는 신 회장의 손을 잡고 미국에 “3조6천억원을 투자하기로 했다”며 서울 잠실 롯데월드타워에 대해 “굉장히 감탄했다. 아름다운 타워”라고 평했다. 트럼프 대통령은 지난달 9일 미국 루이지애나 롯데 석유화학공장 준공식 행사장에 축하 메시지를 보내기도 했다.트럼프 대통령은 미-중 무역 협상과 관련해서는 “이제 정상궤도에 들어섰다. 무슨 일이 일어날지 보자”고 말했다. 화웨이 관련 발언은 아예 하지 않았다. 트럼프 대통령은 또 한-미 자유무역협정(FTA)의 성과를 설명하면서 특히 “한-미 동맹은 전례 없는 관계를 자랑하고 있고 굳건한 경제 관계를 강화해왔다”고 강조했다. 최하얀 기자 chy@hani.co.kr◎ Weconomy 홈페이지 바로가기: http://www.hani.co.kr/arti/economy◎ Weconomy 페이스북 바로가기: https://www.facebook.com/econohani","기업, 미국, 트럼프, 한국, 대통령, 투자, 미, 부회장, 롯데, 회장",84,7
2019/06/30,중앙일보,"국제,정치","[서소문사진관]이재용·신동빈 등 만난 트럼프, 큰 제스처로 “적극 투자”",https://news.joins.com/article/olink/23103367,"도널드 트럼프 미국 대통령이 30일 주요 그룹 총수들과 만나 대미 투자 확대를 요청했다. 트럼프 대통령은 이날 오전 10시 자신의 숙소인 그랜드하얏트호텔에서 이재용 삼성전자 부회장, 정의선 현대차그룹 부회장, 최태원 SK그룹 회장, 권영수 LG그룹 부회장, 신동빈 롯데그룹 회장 등 5대 그룹 총수를 비롯해 대기업 총수 20여명과 만났다. 트럼프 대통령은 이날 이들 회장들과의 기업인 간담회에서 “미국에 투자해준 한국 기업 총수들께 감사한 마음”이라며 “미국 투자를 통해 일자리 창출에 기여했다”고 말했다.  특히 신동빈 롯데그룹 회장은 직접 가리키며 “미국에 3조6000억원 투자를 약속했다”고 말했다. 신 회장은 지난 5월 한국 총수로는 처음으로 백악관에서 트럼프 대통령과 면담하기도 했다.  트럼프 대통령은 이날 연설 도중 신동빈 회장을 비롯해 앞자리에 앉은 이재용 삼성전자 부회장과 정의선 현대차그룹 수석부회장, 최태원 SK그룹 회장, 손경식 CJ그룹 회장도 일으켜 세우며 감사의 뜻을 표하기도 했다.   트럼프 대통령은 이들 회장에게 “앞으로도 조금 전에 제가 언급한 현대, 삼성, CJ 그리고 SK 리더분들 다시 한번 지금 감사의 말씀을 드리기 위해서 한번 자리에서 일어서주셨으면 감사드리겠다”고 말했다.   트럼프 대통령은 이어 이들 회장들에게 “한국 대기업을 필두로 한국기업들이 대미 투자를 확대할 것”이라며 “더 적극적으로 투자해줄 것을 당부드린다”고 말하며 투자확대를 언급했다.   트럼프 대통령은 이날 특유의 큰 제스처들을 하며 회장들과 대화했다.한편 이날 재계 총수들은 간담회 예정 시간보다 약 2시간 일찍 현장에 도착했다. 정의선 부회장이 오전 8시쯤 가장 먼저 도착했다.  이날 하얏트호텔 주변에는 이른 시간부터 수백 명의 경찰 병력이 배치돼 있었다. 오전 8시 27분쯤 도착한 이재용 삼성전자 부회장은 취재진의 질문에 아무런 답을 하지 않은 채 행사장으로 이동했다.  이들 회장은 간담회 시작 전 트럼프 대통령의 사위인 제러드 쿠슈너 백악관 선임고문과 선 채로 대화를 나누기도 했다.  트럼프 대통령의 장녀 이방카 백악관 보좌관도 트럼프 대통령이 도착하기 전 회장들과 웃는 얼굴로 대화했다. 이방카는 이날 간담회 내내 밝은 표정이었다. 이날 트럼프 대통령과의 이날 간담회 참석 회장들은 미국 백악관이 직접 선별한 것으로 알려졌다.트럼프 대통령은 이날 “대기업들을 이끌어가시는 정말 천재 같은 분들과 함께, 정말 출중한 분들과 함께 이렇게 자리를 하게 돼 정말 매우 기쁘다는 점을 다시 한번 말씀드린다”며 발언을 마쳤다.조문규 기자","회장, 트럼프, 대통령, 이날, 그룹, 투자, 부회장, 미국, 총수, 기업",84,7
2019/06/30,세계일보,"정치,경제","트럼프 ""韓 대기업 총수에게 감사의 말씀 드린다""",http://www.segye.com/content/html/2019/06/30/20190630503614.html,"도널드 트럼프 미국 대통령은 30일 ""미국에 투자해준 한국 기업들, 그것을 이끌어준 한국 대기업의 총수들에게 감사의 말씀을 드린다""고 말했다.  전날부터 1박2일 일정으로 방한한 트럼프 대통령은 이날 숙소인 용산구 그랜드하얏트호텔에서 열린 국내 주요 그룹 총수들과의 회동에서 삼성, 현대차, SK, 롯데, CJ, 두산 등을 일일이 거명한 뒤 ""이들 기업이 미국에 많은 투자를 했고 일자리 창출에도 기여했다""면서 이같이 강조했다.  특히 트럼프 대통령은 앞자리에 앉은 삼성전자 이재용 부회장과 현대차그룹 정의선 수석부회장, SK그룹 최태원 회장, CJ그룹 손경식 회장 등을 일으켜 세워 감사의 뜻을 직접 전했다.  그러면서 ""지금보다 (대미) 투자를 확대하기에 적절한 기회는 없다고 생각한다. 앞으로도 계속해서 대기업들을 필두로 한국 기업들이 대미 투자를 더욱 적극적으로 확대할 것을 당부한다""고 말했다. 그는 지난달 워싱턴DC를 방문한 롯데 신동빈 회장에 대해서는 특별히 ""3조6천억원을 투자하기로 했다""고 소개하면서 잠실 롯데월드타워에 대해 ""굉장히 감탄했다. 아름다운 타워""라고 평가하기도 했다. 트럼프 대통령은 한미 자유무역협정(FTA)의 성과를 설명하면서 특히 지난 2017년부터 양국이 수억달러 이상의 상호 투자를 통해 협력을 강화하고 있다며 양국 기업인들을 격려했다. 그는 ""한미 양국은 공정하지 못했던 부분을 맞춰 나가기 위해 노력해왔고, 계속 균형을 맞춰 나가고 있다""면서 ""농산물, 의약품, 자동차 등 여러 분야에서 호혜적 무역협정을 체결해 왔고, 앞으로도 계속해서 공정한 방안을 논의할 것으로 생각한다""고 지적했다. 특히 ""한미 동맹은 전례 없는 관계를 자랑하고 있고 굳건한 경제 관계를 강화해 왔다. 그 부분에 대해 좋은 평가를 한다""면서 ""자동차 기업들에 대해서도 이것을 적용할 수 있겠다""고 강조했다. 이날 회동에는 5대 그룹 총수 가운데 이재용, 정의선, 최태원, 신동빈 회장이 참석했으며, LG그룹에서는 구광모 회장 대신 권영수 회장이 자리를 함께했다. 특히 허영인 SPC 회장, 박준 농심 부회장 등 유통·식품 업계 대표들도 다수 참석해 눈길을 끌었다. 기업 대표들은 오전 8시30분부터 약 1시간30분간 주한미국상공회의소 주관으로 열린 한미 경제인 미팅에 참석한 뒤 트럼프 대통령과 약 30분간 회동 시간을 가졌으나 별도의 발언 기회는 없었다. 김현주 기자 hjk@segye.com    [ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","미국, 그룹, 기업, 회장, 투자, 트럼프, 대통령, 한국, 총수, 회동",84,7
2019/06/30,세계일보,정치,"트럼프 대통령 ""한국 대기업 총수께 감사"" 하얏트 호텔서 간담회",http://www.segye.com/content/html/2019/06/30/20190630503483.html,"도널드 트럼프 미국 대통령(사진)이 30일 오전 우리 대기업 총수들이 모인 자리에서 “미국에 투자해준 한국 기업들, 그것을 이끌어준 한국 대기업의 총수들에게 감사의 말씀을 드린다”고 밝혔다. 전날부터 1박2일 일정으로 방한한 트럼프 대통령은 이날 숙소인 서울 용산 소재 그랜드하얏트호텔에서 열린 국내 주요 그룹 총수들과의 간담회에서 삼성과 현대자동차, SK, CJ, 두산 등  주요 대기업을 일일이 호명한 뒤 “이들 기업이 미국에 많은 투자를 했고 일자리 창출에도 기여했다”며 이 같이 밝혔다. 이날 오전부터 간담회장에는 정의선 현대차그룹 수석 부회장과 이재용 삼성전자 부회장, 최태원 SK그룹 회장, 권영수 LG그룹 부회장, 신동빈 롯데그룹 회장, 김승연 한화그룹 회장, 박정원 두산그룹 회장, 손경식 CJ그룹 회장, 허영인 SPC그룹 회장, 박준 농심 부회장 등 재계 유력인사들이 속속 도착했다. 특히 트럼프 대통령은 앞자리에 앉은 이재용 부회장과 정의선 부회장, 최태원 회장, 손경식 회장 등을 일으켜 세워 감사의 뜻을 직접 밝혔다. 트럼프 대통령은 이 자리에서 “지금보다 (대미) 투자를 확대하기에 적절한 기회는 없다고 생각한다”며 “앞으로도 계속해서 대기업들을 필두로 한국 기업들이 대미 투자를 더욱 적극적으로 확대해줄 것을 당부드린다”고 밝혔다. 그는 또한 한·미 자유무역협정(FTA)의 성과를 설명하면서 특히 2017년부터 양국이 수억달러 이상의 상호 투자를 통해 협력을 강화하고 있다며 양국 기업인들을 격려했다. 한편, 재계는 이번 간담회에서 트럼프 대통령이 삼성과 현대차 등 주요 대기업을 상대로 신규 투자를 촉구할 것이라는 예측을 내놓고 있다. 장혜원 온라인 뉴스 기자 hodujang@segye.com[ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","기업, 회장, 투자, 그룹, 부회장, 트럼프, 대통령, 미국, 총수, 한국",84,7
2019/06/30,동아일보,정치,“한국 기업인들은 경영 천재” 추켜세운 트럼프…투자 압박보다는 회유,http://www.donga.com/news/article/all/20190630/96258011/1,"“미국에 많은 투자를 하고 일자리를 창출해준 한국의 비즈니스맨들과 그룹의 총수들에게 감사합니다.” 도널드 트럼프 미국 대통령이 30일 오전 한국 재계 총수들과 최고경영자(CEO)들을 불러 모은 자리에서 거듭 감사를 표했다. 전날 1박2일 일정으로 방한한 트럼프 대통령은 이날 오전 숙소인 서울 용산구 그랜드하얏트호텔에서 열린 국내 기업인과의 간담회에서 삼성, 현대차, SK, 두산, CJ 등 기업 이름을 직접 거명하며 ‘땡큐 릴레이’를 이어갔다.window.googletag = window.googletag || {cmd: []};googletag.cmd.push(function() {googletag.defineSlot('/1249652/Donga_OSV_Desktop_1x1', [1, 1], 'div-gpt-ad-1595277065244-0').addService(googletag.pubads());googletag.pubads().enableSingleRequest();googletag.pubads().collapseEmptyDivs();googletag.enableServices();});googletag.cmd.push(function() { googletag.display('div-gpt-ad-1595277065244-0'); }); 국내 한 대기업 관계자는 “사실 간담회 직전까지도 대미 투자를 압박하거나 중국 ‘화웨이’ 제재에 동참하라는 강경한 메시지가 나오진 않을지 걱정했는데 예상과 달리 감사와 격려의 메시지가 많아 다행이었다”고 평가했다. 총수들은 이날 오전 8시를 전후로 예정됐던 시간보다 일찍 간담회장에 도착했다. 정의선 현대차 수석부회장이 8시 5분 경 가장 먼저 도착했고 이어 이재용 삼성전자 부회장, 신동빈 롯데 회장, 최태원 SK 회장 등이 행사장으로 들어섰다. LG에선 구광모 회장 대신 권영수 부회장이 참석했다. 김승연 한화 회장과 허창수 GS 회장, 정용진 신세계 부회장, 박정원 두산 회장, 손경식 CJ 회장, 조현범 한국타이어 사장, 한성숙 네이버 대표 등 총 18명의 기업인이 참석했다. 올해 5월 미국 루이지애나에 3조6000억 원을 들여 에틸렌 공장을 완공한 뒤 백악관에서 트럼프 대통령과 면담한 신동빈 회장을 제외하고는 총수 대부분이 트럼프 대통령과 첫 만남이었다. 이재용 부회장은 2016년 말 당선자 신분이던 트럼프 대통령으로부터 글로벌 정보기술(IT) 거물들과의 만남인 ‘테크 서밋’에 초청받았지만 특검 수사로 출국이 금지되면서 만나지 못했다. 이날 트럼프 대통령은 연설 초반부터 신동빈 회장을 호명하며 “너무나도 훌륭한 많은 일을 성취했다”며 “내 옆에 와서 얘기해야 할 것 같다”고 말해 참석자들로부터 환호를 이끌어냈다. 이어 원형 테이블에 둘러앉은 이재용 부회장과 정의선 수석부회장, 최태원 회장, 손경식 CJ 회장 등도 일으켜 세우며 “미국에 투자해주신 한국 기업인 분들께 감사의 말씀을 차례로 드리고 싶다”고 했다. 삼성전자는 지난해 초 미국 사우스캐롤라이나에 가전 공장을 세운 데 이어 내년까지 텍사스 오스틴 반도체 공장에 15억 달러(약 1조7000억 원)를 투자해 생산 설비를 확충할 계획이다. LG전자도 5월 테네시주 세탁기공장을 준공했으며 현대차는 앨라배마에서 2005년부터 공장을 가동해왔다. SK이노베이션은 조지아에 전기차 배터리공장을 짓고 있다. 트럼프 대통령은 “이 방에 와 계신 기업들을 포함해 한국 기업들이 미국에 5만 개 이상의 새 직업을 만들어줬다”며 “미국 사람들이 이 사실을 아는 게 굉장히 중요하다. 가서 이야기 하겠다”고 강조했다. 트럼프 대통령의 본심은 그 뒤에 이어졌다. 그는 “미국에 투자를 확대하기에 지금보다 더 좋은 기회는 없다”며 “앞으로 계속 한국 대기업들을 필두로 한국의 대미 투자를 확대해 줄 것을 당부하고 싶다”고 했다. 그는 “내가 취임했을 때만 해도 경제적으로 여러 가지 어려움이 있었는데 2년 반이 지나면서 미국 경제는 그 어느 때보다 강하고 굳건한 모습을 보이고 있다”며 “미국 실업률도 51년 만에 최저를 기록했다”고 했다.이어 자신 역시 대통령 이전에 기업인이었던 점을 강조하며 “그 때 경험했던 시간을 토대로 미국 경제를 살리는 데 노력하고 있다”고도 했다. 트럼프 대통령은 한국 기업인들을 ‘경영 천재(business genius)’라고 추켜세우며 연설을 마무리했다. 그는 “대기업을 이끌어가는 정말 천재 같은 분들과 함께 자리를 해서 영광”이라고 했다.이날 참석한 대기업 총수들에게 별도 발언 기회는 없었지만 트럼프 대통령의 딸인 이방카 백악관 선임보좌관 등 행사 참석자들과 돌아가며 인사하는 등 개별적으로 대화를 나누는 모습 등이 포착됐다. 재계 관계자는 “트럼프 대통령이 전날 주요 20개국(G20) 정상회의에서 미중 무역 전쟁의 휴전을 결정하면서 화웨이 제재에 대한 발언 수위를 조절한 것 같다”며 “대미 투자 요구를 압박하기보다는 회유하는 식으로 전달해 다소 예상 밖이었다”고 전했다. 김지현 기자 jhk85@donga.com허동준 기자 hungry@donga.comCopyright by dongA.com All rights reserved. $( document ).ready( function() {window.bestPopupObj = Popup( $( '#bestnews_layer' ), {vertical: 'center',/* top, bottom, center */horizontal: 'center',/* left, right, center *///effect: 'slide',/* clip slide blind *///direction: 'left', /* up, down, left, right */duration: 300,//scroll: true} ) ;});","대통령, 미국, 트럼프, 회장, 기업, 투자, 한국, 부회장, 공장, 총수",84,7
2019/06/30,세계일보,"정치,국제","文 ""당초 DMZ 방문만 예정돼 있었다...전세계에 큰 희망과 기대 줬다""",http://www.segye.com/content/html/2019/06/30/20190630506976.html,"문재인 대통령은 30일 오후 판문점에서 역사적인 북미정상 회동이 이뤄질 것으로 확신하지 못했다고 밝혔다.  문 대통령은 이날 오후 트럼프 미국 대통령과 김정은 국무위원장이 판문점에서 50여분간 단독회동을 마친 뒤 5시쯤 가진 기자회견에서 ""당초 트럼프 대통령과 DMZ(비무장지대) 방문까지 예정돼 있었다""며 트럼프 대통령과 김 위원장이 MDL(군사분계선)에서 포옹하는 역사가 급작스럽게 이뤄졌음을 강조했다.  이어 문 대통령은 ""(남북, 북미 대화의) 큰 고비를 하나 넘었다""며 ""(이는) 전 세계와 남북겨레에 큰 희망과 기대를 줬다. 트럼프 대통령에게 감사한다""고 했다.  박태훈 기자 buckbak@segye.com사진=YTN 캡처 [ⓒ 세계일보 & Segye.com, 무단전재 및 재배포 금지]","대통령, 트럼프",83,18
2019/06/30,국민일보,정치,"문 대통령·트럼프 대통령, 한미 정상회담 마치고 DMZ로 각각 출발",http://news.kmib.co.kr/article/view.asp?arcid=0013445350&code=61111611&cp=kd,문재인 대통령과 도널드 트럼프 미국 대통령이 30일 청와대에서 한미 정상회담을 마치고 각자 전용 헬기를 타고 비무장지대(DMZ)로 향했다.두 정상은 이날 오후 정상회담과 공동기자회견을 마친 뒤 각자 헬기에 몸을 싣고 DMZ로 출발했다. 문 대통령과 트럼프 대통령은 DMZ에 도착해 재회하기로 했다. 트럼프 대통령과 문 대통령은 이곳에서 김정은 북한 국무위원장을 만나게 된다.문 대통령은 공동기자회견에서 “정전 선언이 있은 후 66년 만에 판문점에서 북한과 미국이 만난다”며 “한반도는 트럼프 대통령과 함께 지구상에서 가장 주목받는 땅이 됐다”고 말했다.천금주 기자 juju79@kmib.co.kr,"문, 대통령, 트럼프",83,18
2019/06/30,서울신문,정치,[영상] 한미 정상 DMZ 방문,http://stv.seoul.co.kr/news/newsView.php?id=20190630500064,문재인 대통령과 도널드 트럼프 미국 대통령은 30일 비무장지대(DMZ) 내 오울렛 초소(OP)에 도착했다. 문 대통령과 트럼프 대통령은 이날 청와대에서 정상회담을 마친 뒤 오후 2시 45분 오울렛 초소에 등장한 모습이 방송 화면에 잡혔다. DMZ 방문한 한미 정상문재인 대통령과 도널드 트럼프 미국 대통령이 30일 오후 판문점 공동경비구역을 방문해 오울렛 초소에서 북측을 보고 있다. 2019.6.30 연합뉴스,"대통령, 트럼프, 렛",83,18
